onset	duration	trial_type	trial	delay	sentence	detected_delay
779.0488	3.0713	adaption	26	0.204	Nudge gently but wake her now.	1
784.7155	2.9232	adaption	27	0.204	There is a lag between thought and act.	1
789.7322	7.5841	adaption	28	0.204	The news struck doubt into restless minds.	1
800.3323	2.7026	adaption	29	0.204	Fasten two pins on each side.	1
805.1991	3.1945	adaption	30	0.204	A chink in the wall allowed a draft to blow.	1
810.0492	2.9352	adaption	31	0.204	A zestful food is the hot-cross bun.	1
814.8826	3.2525	adaption	32	0.204	The train brought our hero to the big town.	1
819.9826	3.2552	adaption	33	0.204	Gray paint stretched for miles around.	1
825.3827	3.4857	adaption	34	0.204	Carry the pail to the wall and spill it there.	1
833.5162	3.0782	adaption	35	0.204	A dash of pepper spoils beef stew.	1
838.383	3.0662	adaption	36	0.204	We are sure that one war is enough.	1
843.5331	4.1306	adaption	37	0.204	The dark pot hung in the front closet.	1
849.6334	3.021	adaption	38	0.204	Tea served from the brown jug is tasty.	1
854.6332	3.3399	adaption	39	0.204	High seats are best for football fans.	1
859.5499	2.6061	adaption	40	0.204	The rude laugh filled the empty room.	1
864.3	4.5104	adaption	41	0.204	The goose was brought straight from the old market.	1
870.9668	3.0183	adaption	42	0.204	She flaps her cape as she parades the street.	1
875.9335	3.0103	adaption	43	0.204	Plead with the lawyer to drop the lost cause.	1
880.8002	2.8305	adaption	44	0.204	Loop the braid to the left and then over.	1
885.867	4.546	adaption	45	0.204	The sink is the thing in which we pile dishes.	1
893.0171	2.8344	adaption	46	0.204	The loss of the cruiser was a blow to the fleet.	1
898.1672	4.4028	adaption	47	0.204	A whiff of it will cure the most stubborn cold.	1
906.584	2.9042	adaption	48	0.204	Post no bills on this office wall.	1
911.6007	7.5571	adaption	49	0.204	Calves thrive on tender spring grass.	1
921.7842	3.0841	adaption	50	0.204	The facts don't always show who is right.	1
926.951	2.4522	adaption	51	0.204	Guess the result from the first scores.	1
933.3844	4.5927	adaption	52	0.204	Mud was spattered on the front of his white shirt.	1
939.8512	4.0284	adaption	53	0.204	The spot on the blotter was made by green ink.	1
946.4012	2.749	adaption	54	0.204	The cigar burned a hole in the desk top.	1
951.768	3.1568	adaption	55	0.204	The tree top waved in a graceful way.	1
956.7848	4.3464	adaption	56	0.204	A salt pickle tastes fine with ham.	1
964.9183	2.3074	adaption	57	0.204	Pure bred poodles have curls.	1
969.9183	6.4411	adaption	58	0.204	Those thistles bend in a high wind.	1
980.2851	2.7927	adaption	59	0.204	The young kid jumped the rusty gate.	1
985.5352	3.2052	adaption	60	0.204	The just claim got the right verdict.	1
991.2853	2.9257	adaption	61	0.204	The store was jammed before the sale could start.	1
995.6853	3.2286	adaption	62	0.204	The baby puts his right foot in his mouth.	1
1002.8354	7.4036	adaption	63	0.204	It was a bad error on the part of the new judge.	1
1012.4529	3.5526	adaption	64	0.204	Take the match and strike it against your shoe.	1
1018.019	3.3452	adaption	65	0.204	The bombs left most of the town in ruins.	1
1023.4024	3.4963	adaption	66	0.204	The streets are narrow and full of sharp turns.	1
1028.8358	2.9657	adaption	67	0.204	One step more and the board will collapse.	1
1034.3526	3.1035	adaption	68	0.204	Stop and stare at the hard working man.	1
1040.336	3.7585	adaption	69	0.204	The pup jerked the leash as he saw a feline shape.	1
1046.2861	4.9905	adaption	70	0.204	The pot boiled but the contents failed to jell.	1
1055.7862	3.2085	adaption	71	0.204	The early phase of life moves fast.	1
1061.303	4.9779	adaption	72	0.204	The ram scared the school children off.	1
1071.1865	2.8926	adaption	73	0.204	Green moss grows on the northern side.	1
1075.8032	3.0826	adaption	74	0.204	The latch on the back gate needed a nail.	1
1080.7366	4.8035	adaption	75	0.204	Tea in thin china has a sweet taste.	1
1088.3201	3.1304	adaption	76	0.204	A steep trail is painful for our feet.	1
1093.7868	2.8705	adaption	77	0.204	The team with the best timing looks good.	1
1098.9036	3.6322	adaption	78	0.204	The farmer swapped his horse for a brown ox.	1
1105.2037	3.7945	adaption	79	0.204	Sit on the perch and tell the others what to do.	1
1113.8371	2.9911	adaption	80	0.204	Pitch the straw through the door of the stable.	1
1118.9539	3.0171	random2	1	0.024	Dig deep in the earth for pirate's gold.	0
1123.6873	3.0664	random2	2	0.062	No doubt about the way the wind blows.	0
1128.7707	2.278	random2	3	0.006	Slide the bill between the two leaves.	0
1132.754	2.8935	random2	4	0.106	Many hands help get the job done.	1
1137.2541	3.0482	random2	5	0.059	Dots of light betrayed the black cat.	0
1141.7042	3.8449	random2	6	0.069	Put the chart on the mantel and tack it down.	0
1148.071	5.4921	random2	7	0.226	See the player scoot to third base.	1
1155.5711	2.7748	random2	8	0.171	We don't like to admit our small faults.	1
1163.2076	2.9602	random2	9	0.14	The night shift men rate extra pay.	1
1168.0213	2.8814	random2	10	0.093	The red paper brightened the dim stage.	1
1176.5048	3.5716	random2	11	0.136	The play began as soon as we sat down.	1
1181.8882	3.6108	random2	12	0.11	The rush for funds reached its peak Tuesday.	1
1187.3716	2.8862	random2	13	0.128	Jump the fence and hurry up the bank.	1
1192.155	2.7177	random2	14	0.049	To make pure ice, you freeze water.	0
1198.7889	3.346	random2	15	0.251	The birch looked stark white and lonesome.	1
1204.0052	2.6405	random2	16	0.241	The first worm gets snapped early.	1
1208.1885	3.6719	random2	17	0.186	On the islands the sea breeze is soft and mild.	1
1213.4387	3.2525	random2	18	0.075	The box is held by a bright red snapper.	1
1218.5554	3.0066	random2	19	0.013	This will lead the world to more sound and fury.	0
1225.2888	2.2078	random2	20	0.027	Add salt before you fry the egg.	0
1229.4056	2.5779	random2	21	0.076	Wipe the grease off his dirty face.	1
1233.4223	2.4401	random2	22	0.155	Hoist the load to your left shoulder.	0
1237.089	2.5885	random2	23	0.068	Take the winding path to reach the lake.	1
1242.9891	2.6869	random2	24	0.05	The stray cat gave birth to kittens.	1
1247.6558	2.723	random2	25	0.219	Note closely the size of the gas tank.	1
1253.3059	4.2711	random2	26	0.207	The wrist was badly strained and hung limp.	1
1259.1393	2.5487	random2	27	0.238	The meal was cooked before the bell rang.	1
1264.4394	2.7032	random2	28	0.244	The young girl gave no clear response.	1
1272.4233	2.5013	random2	29	0.068	Mend the coat before you go out.	0
1276.6397	2.9878	random2	30	0.112	What joy there is in living.	1
1284.5897	3.9476	random2	31	0.099	He lent his coat to the tall gaunt stranger.	1
1290.5732	3.2027	random2	32	0.048	Sweet words work better than fierce.	1
1296.5232	3.5472	random2	33	0.227	Greet the new guests and leave quickly.	1
1302.6734	3.1475	random2	34	0.054	A plea for funds seems to come again.	1
1308.9907	4.1724	random2	35	0.249	Lush ferns grow on the lofty rocks.	1
1315.9568	3.7087	random2	36	0.143	A six comes up more often than a ten.	1
1321.4903	3.5018	random2	37	0.167	When the frost has come it is time for turkey.	1
1326.9404	3.0664	random2	38	0.087	A thin stripe runs down the middle.	0
1332.0244	3.4531	random2	39	0.062	There is a strong chance it will happen once more.	1
1337.6072	3.197	random2	40	0.084	The duke left the park in a silver coach.	1
1342.4406	4.0101	random2	41	0.2	The hogs were fed chopped corn and garbage.	1
1348.6907	3.2787	random2	42	0.128	Rice is often served in round bowls.	1
1357.8741	3.2209	random2	43	0.046	Glue the sheet to the dark blue background.	1
1363.5912	3.9343	random2	44	0.18	A large size in stockings is hard to sell.	1
1369.4243	4.0597	random2	45	0.146	These days a chicken leg is a rare dish.	1
1375.3911	4.1634	random2	46	0.171	Four hours of steady work faced us.	1
1381.7579	3.5951	random2	47	0.177	It's easy to tell the depth of a well.	1
1387.1579	3.3459	random2	48	0.039	The birch canoe slid on the smooth planks.	1
1392.6914	4.0108	random2	49	0.235	The box was thrown beside the parked truck.	1
1398.5247	3.904	random2	50	0.2	The juice of lemons makes fine punch.	1
