onset	duration	trial_type	trial	delay	sentence	detected_delay
37.1655	3.6643	baseline	1	0.004	The set of china hit the floor with a crash.	1
51.1656	4.7003	baseline	2	0.004	We talked of the side show in the circus.	0
58.6328	3.2156	baseline	3	0.004	Those words were the cue for the actor to leave.	0
64.6159	2.879	baseline	4	0.004	Use a pencil to write the first draft.	0
69.9827	2.9828	baseline	5	0.004	He ran half way to the hardware store.	0
74.7994	3.5248	baseline	6	0.004	A small creek cut across the field.	0
80.5327	3.4301	baseline	7	0.004	The clock struck to mark the third period.	0
86.0995	3.158	baseline	8	0.004	The dune rose from the edge of the water.	0
91.7496	3.4183	baseline	9	0.004	This is a grand season for hikes on the road.	0
96.9164	2.9383	baseline	10	0.004	Cars and busses stalled in snow drifts.	0
102.0498	3.1076	baseline	11	0.004	The hitch between the horse and cart broke.	1
106.9833	3.2928	baseline	12	0.004	The horse balked and threw the tall rider.	0
112.1	3.7188	baseline	13	0.004	The sky in the west is tinged with orange red.	0
117.4333	3.5042	baseline	14	0.004	Pile the coal high in the shed corner.	1
122.7834	3.5527	baseline	15	0.004	Dimes showered down from all sides.	0
128.4002	3.7105	baseline	16	0.004	The knife was hung inside its bright sheath.	1
134.5669	3.1184	baseline	17	0.004	A gold vase is both rare and costly.	0
139.217	3.2591	baseline	18	0.004	Ship maps are different from those for planes.	0
144.6337	2.889	baseline	19	0.004	They sang the same tunes at each party.	0
149.0338	2.9839	baseline	20	0.004	The pods of peas ferment in bare fields.	0
153.4839	4.4841	random1	1	0.22	The latch on the back gate needed a nail.	1
159.3506	3.1764	random1	2	0.247	The team with the best timing looks good.	1
164.3507	3.247	random1	3	0.242	The ram scared the school children off.	1
169.4174	3.1471	random1	4	0.164	A steep trail is painful for our feet.	1
174.7675	3.3716	random1	5	0.044	The farmer swapped his horse for a brown ox.	0
180.1009	2.845	random1	6	0.008	Sit on the perch and tell the others what to do.	0
184.2676	2.9972	random1	7	0.236	Pitch the straw through the door of the stable.	1
188.7844	5.3827	random1	8	0.11	Green moss grows on the northern side.	1
195.8512	2.9547	random1	9	0.191	The early phase of life moves fast.	1
200.4345	4.2259	random1	10	0.126	Tea in thin china has a sweet taste.	1
206.4183	3.1609	random1	11	0.253	She danced like a swan, tall and graceful.	1
211.1847	2.7134	random1	12	0.152	The last switch cannot be turned off.	1
215.5348	3.578	random1	13	0.072	The tube was blown and the tire flat and useless.	1
220.8015	3.1421	random1	14	0.055	The plant grew large and green in the window.	0
225.5017	4.0643	random1	15	0.18	Let's all join as we sing the last chorus.	1
231.0684	3.2485	random1	16	0.174	It is late morning on the old wall clock.	1
235.8851	3.4305	random1	17	0.133	The beam dropped down on the workman's head.	1
240.8022	2.6645	random1	18	0.104	Pink clouds floated with the breeze.	0
245.7852	5.5834	random1	19	0.165	The fight will end in just six minutes.	1
255.1187	3.1761	random1	20	0.22	Slide the box into that empty space.	0
260.4688	3.5447	random1	21	0.105	A joy to every child is the swan boat.	0
265.7355	2.9488	random1	22	0.203	To reach the end he needs much courage.	1
270.4024	3.3606	random1	23	0.166	The shelves were bare of both jam or crackers.	1
275.4524	3.1654	random1	24	0.129	Shape the clay gently into block form.	1
279.8858	3.9467	random1	25	0.079	A ridge on a smooth surface is a bump or flaw.	0
285.4526	3.4426	random1	26	0.04	Quench your thirst, then eat the crackers.	1
291.036	3.6498	random1	27	0.16	Tight curls get limp on rainy days.	1
295.9027	3.3499	random1	28	0.1	All sat frozen and watched the screen.	1
301.0361	3.0633	random1	29	0.052	A cloud of dust stung his tender eyes.	0
306.089	2.7932	random1	30	0.006	Hedge apples may stain your hands green.	0
311.0529	3.196	random1	31	0.13	The cigar burned a hole in the desk top.	1
316.1363	4.239	random1	32	0.01	The spot on the blotter was made by green ink.	0
321.6368	3.9212	random1	33	0.2	Pure bred poodles have curls.	0
329.6865	2.7577	random1	34	0.228	The young kid jumped the rusty gate.	1
333.7866	2.8567	random1	35	0.158	Those thistles bend in a high wind.	0
338.52	2.962	random1	36	0.229	Guess the result from the first scores.	0
345.1035	3.0648	random1	37	0.137	Mud was spattered on the front of his white shirt.	0
351.4869	4.3036	random1	38	0.161	The just claim got the right verdict.	1
357.4203	6.2081	random1	39	0.217	The tree top waved in a graceful way.	1
366.9537	2.7452	random1	40	0.238	A salt pickle tastes fine with ham.	1
371.1538	3.1439	random1	41	0.091	Be sure to set that lamp firmly in the hole.	0
375.9706	2.566	random1	42	0.068	The first part of the plan needs changing.	0
380.1873	2.4603	random1	43	0.12	You cannot brew tea in a cold pot.	0
384.4206	3.8496	random1	44	0.144	A round mat will cover the dull spot.	1
392.6042	3.1841	random1	45	0.238	Hang tinsel from both branches.	1
398.9543	3.0085	random1	46	0.048	A good book informs of what we ought to know.	0
403.3043	2.9934	random1	47	0.145	The mail comes in three batches per day.	1
408.8378	2.5706	random1	48	0.082	Pick a card and slip it under the pack.	0
412.6878	2.0078	random1	49	0.171	The poor boy missed the boat again.	1
416.0878	2.7668	random1	50	0.183	Cap the jar with a tight brass cover.	1
420.1379	2.9556	adaption	1	0.204	The pipe ran almost the length of the ditch.	1
424.5547	4.1694	adaption	2	0.204	It was hidden from sight by a mass of leaves and shrubs.	1
429.6714	3.4275	adaption	3	0.204	The green light in the brown box flickered.	1
434.3216	3.0402	adaption	4	0.204	The lobes of her ears were pierced to hold rings.	1
438.4216	3.2111	adaption	5	0.204	Hold the hammer near the end to drive the nail.	1
443.1215	2.9982	adaption	6	0.204	Wake and rise, and step into the green outdoors.	1
447.3552	3.1394	adaption	7	0.204	The weight of the package was seen on the high scale.	1
452.055	3.4223	adaption	8	0.204	It is a band of steel three inches wide.	1
457.5385	3.3455	adaption	9	0.204	The brass tube circled the high wall.	1
462.3719	2.399	adaption	10	0.204	Next Sunday is the twelfth of the month.	1
466.1386	3.3992	adaption	11	0.204	Slide the catch back and open the desk.	1
470.7554	2.7494	adaption	12	0.204	A sullen smile gets few friends.	1
474.7055	2.2545	adaption	13	0.204	Paper will dry out when wet.	1
478.0888	3.278	adaption	14	0.204	He put his last cartridge into the gun and fired.	1
482.9055	2.6922	adaption	15	0.204	Help the weak to preserve their strength.	0
489.189	2.7031	adaption	16	0.204	They took their kids from the public school.	0
493.4395	3.1315	adaption	17	0.204	Every word and phrase he speaks is true.	1
497.7224	2.6876	adaption	18	0.204	Drive the screw straight into the wood.	1
501.9225	3.0384	adaption	19	0.204	Sever the twine with a quick snip of the knife.	0
512.7559	2.9063	adaption	20	0.204	Keep the hatch tight and the watch constant.	1
517.5894	3.4074	adaption	21	0.204	Slash the gold cloth into fine ribbons.	1
522.6561	2.9316	adaption	22	0.204	Schools for ladies teach charm and grace.	1
526.6895	2.6253	adaption	23	0.204	A pencil with black lead writes best.	1
530.4729	3.0569	adaption	24	0.204	Coax a young calf to drink from a bucket.	1
534.4563	3.4963	adaption	25	0.204	The shaky barn fell with a loud crash.	0
539.7731	3.5461	adaption	26	0.204	They took the axe and the saw to the forest.	0
545.1731	2.9449	adaption	27	0.204	Rake the rubbish up and then burn it.	1
549.2732	2.9798	adaption	28	0.204	The ancient coin was quite dull and worn.	1
553.9566	4.071	adaption	29	0.204	The lamp shone with a steady green flame.	0
561.2734	3.0006	adaption	30	0.204	Jazz and swing fans like fast music.	1
565.9068	2.7101	adaption	31	0.204	The key you designed will fit the lock.	1
569.9235	3.8042	adaption	32	0.204	He took the lead and kept it the whole distance.	1
575.1737	2.8009	adaption	33	0.204	He crawled with care along the ledge.	0
578.9737	3.1758	adaption	34	0.204	Plead to the council to free the poor thief.	1
586.1737	2.7021	adaption	35	0.204	Tend the sheep while the dog wanders.	0
591.4571	2.5374	adaption	36	0.204	This plank was made for walking on .	0
595.1411	2.2766	adaption	37	0.204	Better hash is made of rare beef.	0
598.6073	2.9534	adaption	38	0.204	Feed the white mouse some flower seeds.	0
602.874	2.8455	adaption	39	0.204	The lake sparkled in the red hot sun.	0
607.2574	3.189	adaption	40	0.204	The thaw came early and freed the stream.	0
611.6747	2.5708	adaption	41	0.204	Kick the ball straight and follow through.	1
615.4075	3.1569	adaption	42	0.204	The source of the huge river is the clear spring.	0
620.5909	3.2442	adaption	43	0.204	A pot of tea helps to pass the evening.	0
625.4577	2.4243	adaption	44	0.204	The soft cushion broke the man's fall.	1
629.041	2.4081	adaption	45	0.204	The boy was there when the sun rose.	0
632.6578	2.7663	adaption	46	0.204	The salt breeze came across from the sea.	1
636.4745	3.2365	adaption	47	0.204	Smoky fires lack flame and heat.	0
640.6745	3.5954	adaption	48	0.204	A rod is used to catch pink salmon.	0
645.2913	3.0576	adaption	49	0.204	The girl at the booth sold fifty bonds.	0
650.2914	2.5604	adaption	50	0.204	Help the woman get back to her feet.	0
654.4248	2.5779	adaption	51	0.204	A lame back kept his score low.	1
658.4082	3.3453	adaption	52	0.204	The bark of the pine tree was shiny and dark.	0
664.0583	2.382	adaption	53	0.204	We find joy in the simplest things.	1
667.8916	3.7634	adaption	54	0.204	Hemp is a weed found in parts of the tropics.	1
673.2918	3.514	adaption	55	0.204	Split the log with a quick, sharp blow.	0
679.2777	2.8147	adaption	56	0.204	He ordered peach pie with ice cream.	1
687.9586	3.1075	adaption	57	0.204	Weave the carpet on the right hand side.	0
694.5421	2.4426	adaption	58	0.204	The pennant waved when the wind blew.	0
698.1921	2.5037	adaption	59	0.204	Leaves turn brown and yellow in the fall.	1
701.8756	2.6912	adaption	60	0.204	Burn peat after the logs give out.	1
705.7422	2.4476	adaption	61	0.204	We admire and love a good cook.	0
709.5923	2.9165	adaption	62	0.204	He carved a head from the round block of marble.	1
713.9757	3.0999	adaption	63	0.204	Add the column and put the sum here.	1
719.0758	2.9666	adaption	64	0.204	Eight miles of woodland burned to waste.	0
725.4593	2.6695	adaption	65	0.204	There the flood mark is ten inches.	0
731.276	2.8354	adaption	66	0.204	A young child should not suffer fright.	1
739.2427	2.6506	adaption	67	0.204	Acid burns holes in wool cloth.	0
743.1094	2.2472	adaption	68	0.204	Fairy tales should be fun to write.	1
747.1762	2.7392	adaption	69	0.204	She has a smart way of wearing clothes.	0
751.1596	3.3386	adaption	70	0.204	The third act was dull and tired the players.	0
755.7097	5.6428	adaption	71	0.204	The youth drove with zest, but little skill.	0
763.2431	2.4123	adaption	72	0.204	The kite flew wildly in the high wind.	0
766.6099	3.4124	adaption	73	0.204	The bright lanterns were gay on the dark lawn.	1
771.0932	2.6323	adaption	74	0.204	A fence cuts through the corner lot.	0
775.3433	2.725	adaption	75	0.204	The tin box held priceless stones.	0
783.479	2.4034	adaption	76	0.204	We don't get much money but we have fun.	1
787.0935	2.7799	adaption	77	0.204	A fur muff is stylish once more.	1
791.1269	2.6254	adaption	78	0.204	The case was puzzling to the old and wise.	1
795.0436	2.5718	adaption	79	0.204	Five years he lived with a shaggy dog.	0
799.277	2.2574	adaption	80	0.204	We need an end of all such matter.	1
802.6103	2.5153	random2	1	0.074	Dots of light betrayed the black cat.	0
806.0604	2.6882	random2	2	0.095	No doubt about the way the wind blows.	0
809.8605	2.7192	random2	3	0.031	Put the chart on the mantel and tack it down.	0
813.6939	2.5248	random2	4	0.034	We don't like to admit our small faults.	0
817.2273	2.6386	random2	5	0.011	Dig deep in the earth for pirate's gold.	1
822.044	5.196	random2	6	0.145	The night shift men rate extra pay.	1
828.1441	3.1508	random2	7	0.231	Many hands help get the job done.	1
832.7108	2.959	random2	8	0.165	The red paper brightened the dim stage.	1
836.8942	4.3262	random2	9	0.018	Slide the bill between the two leaves.	0
842.2109	2.4887	random2	10	0.129	See the player scoot to third base.	1
845.6943	3.1724	random2	11	0.242	The bills were mailed promptly on the tenth of the month.	1
849.9111	2.6505	random2	12	0.028	The price is fair for a good antique clock.	0
853.5778	2.471	random2	13	0.121	A clean neck means a neat collar.	0
857.1445	2.5435	random2	14	0.175	Turn out the lantern which gives us light.	1
860.6779	3.073	random2	15	0.181	The couch cover and hall drapes were blue.	1
864.6947	2.6792	random2	16	0.057	The wall phone rang loud and often.	0
868.378	2.5471	random2	17	0.035	To have is better than to wait and hope.	0
871.8781	3.0139	random2	18	0.004	The cleat sank deeply into the soft turf.	0
875.8615	2.4617	random2	19	0.009	The clothes dried on a thin wooden rack.	0
879.2949	2.7073	random2	20	0.02	The stems of the tall glasses cracked and broke.	0
883.0783	2.995	random2	21	0.039	Roads are paved with sticky tar.	0
887.095	2.3454	random2	22	0.055	Grape juice and water mix well.	0
890.745	2.2065	random2	23	0.065	Much of the story makes good sense.	0
893.9284	2.6063	random2	24	0.187	A siege will crack the strong defense.	1
897.4451	2.2008	random2	25	0.013	Fake stones shine but cost little.	1
900.6118	2.4011	random2	26	0.073	Smoke poured out of every crack.	1
904.1286	2.6035	random2	27	0.142	The drip of the rain made a pleasant sound.	1
