onset	duration	trial_type	trial	delay	sentence	detected_delay
309.3325	2.8074	random1	14	0.017	Read verse out loud for pleasure.	1
315.3159	3.7663	random1	15	0.144	The swan dive was far short of perfect.	1
321.9827	3.9458	random1	16	0.116	The fish twisted and turned on the bent hook.	1
328.2162	4.2786	random1	17	0.17	Her purse was full of useless trash.	1
335.3665	5.0704	random1	18	0.162	Press the pants and sew a button on the vest.	1
343.483	2.8323	random1	19	0.007	Two blue fish swam in the tank.	0
348.1498	4.2761	random1	20	0.21	The colt reared and threw the tall rider.	1
355.0499	3.4544	random1	21	0.113	There is a lag between thought and act.	1
360.2166	2.6386	random1	22	0.028	Once we stood beside the shore.	0
364.6507	3.8751	random1	23	0.042	The sand drifts over the sills of the old house.	1
369.7834	3.9331	random1	24	0.04	The news struck doubt into restless minds.	1
375.4002	4.2028	random1	25	0.228	A chink in the wall allowed a draft to blow.	1
381.6673	2.8784	random1	26	0.039	Nudge gently but wake her now.	0
388.0338	3.3743	random1	27	0.096	A cold dip restores health and zest.	1
393.9171	3.3055	random1	28	0.195	Fasten two pins on each side.	1
399.3839	3.5492	random1	29	0.148	The point of the steel pen was bent and twisted.	1
404.4506	3.4812	random1	30	0.147	He takes the oath of office each March.	1
409.6674	4.455	random1	31	0.194	A castle built from sand fails to endure.	1
417.7675	3.8569	random1	32	0.146	Tack the strip of carpet to the worn floor.	1
423.3176	4.1454	random1	33	0.05	The vane on top of the pole revolved in the wind.	0
430.601	3.2363	random1	34	0.082	A child's wit saved the day for us.	1
435.9177	4.438	random1	35	0.116	Let it burn, it gives us warmth and comfort.	1
443.27	5.4196	random1	36	0.175	Mince pie is a dish served to children.	1
451.0846	4.0434	random1	37	0.097	Next Tuesday we must vote.	0
457.8514	4.6828	random1	38	0.106	He used the lathe to make brass objects.	1
464.3349	3.382	random1	39	0.096	The clan gathered on each dull night.	1
469.4016	3.2501	random1	40	0.052	Most of the news is easy for us to hear.	1
475.5357	3.3064	random1	41	0.179	Take a chance and win a china doll.	1
480.4518	4.0129	random1	42	0.246	A sip of tea revives his tired friend.	1
486.3685	5.0305	random1	43	0.129	A force equal to that would move the earth.	1
492.8186	2.6992	random1	44	0.05	We like to see clear weather.	1
497.952	2.4686	random1	45	0.021	There are many ways to do these things.	0
502.0021	2.9614	random1	46	0.025	The work of the tailor is seen on each side.	0
506.5355	3.3547	random1	47	0.026	Their eyelids droop for want of sleep.	0
511.5523	3.5606	random1	48	0.097	A man in a blue sweater sat at the desk.	1
516.5024	3.7452	random1	49	0.196	Tuck the sheet under the edge of the mat.	1
522.2191	3.939	random1	50	0.132	Oats are a food eaten by horse and man.	1
528.5692	3.5155	adaption	1	0.204	Split the log with a quick, sharp blow.	1
534.5693	4.4896	adaption	2	0.204	Hemp is a weed found in parts of the tropics.	1
540.536	3.4337	adaption	3	0.204	He ordered peach pie with ice cream.	1
545.3694	3.631	adaption	4	0.204	The bark of the pine tree was shiny and dark.	1
552.1362	3.3346	adaption	5	0.204	A lame back kept his score low.	1
558.7029	3.4142	adaption	6	0.204	The pennant waved when the wind blew.	1
563.4867	3.8451	adaption	7	0.204	We find joy in the simplest things.	1
568.9865	3.656	adaption	8	0.204	Burn peat after the logs give out.	1
574.4865	3.5706	adaption	9	0.204	Leaves turn brown and yellow in the fall.	1
579.4866	3.6412	adaption	10	0.204	Weave the carpet on the right hand side.	1
585.2533	4.2969	adaption	11	0.204	Hoist the load to your left shoulder.	1
590.9701	3.9388	adaption	12	0.204	Wipe the grease off his dirty face.	1
596.8535	3.7819	adaption	13	0.204	Take the winding path to reach the lake.	1
601.8203	2.8781	adaption	14	0.204	Mend the coat before you go out.	1
606.0203	3.8208	adaption	15	0.204	The wrist was badly strained and hung limp.	1
611.1371	3.6388	adaption	16	0.204	The stray cat gave birth to kittens.	1
615.9539	2.805	adaption	17	0.204	What joy there is in living.	1
620.4705	3.927	adaption	18	0.204	Note closely the size of the gas tank.	1
625.7373	3.699	adaption	19	0.204	The young girl gave no clear response.	1
631.0374	3.6934	adaption	20	0.204	The meal was cooked before the bell rang.	1
636.2208	4.1647	adaption	21	0.204	The source of the huge river is the clear spring.	1
641.9376	3.3986	adaption	22	0.204	Kick the ball straight and follow through.	1
646.6209	3.0902	adaption	23	0.204	Help the woman get back to her feet.	1
650.9543	3.4436	adaption	24	0.204	The girl at the booth sold fifty bonds.	1
655.9377	3.371	adaption	25	0.204	A pot of tea helps to pass the evening.	1
660.6212	3.7263	adaption	26	0.204	The salt breeze came across from the sea.	1
666.1046	3.3296	adaption	27	0.204	Smoky fires lack flame and heat.	1
670.5714	3.4376	adaption	28	0.204	A rod is used to catch pink salmon.	1
676.0048	4.3226	adaption	29	0.204	The soft cushion broke the man's fall.	1
681.6548	3.5274	adaption	30	0.204	The boy was there when the sun rose.	1
686.7049	4.0599	adaption	31	0.204	The term ended in late june that year.	1
692.4883	3.8112	adaption	32	0.204	A Tusk is used to make costly gifts.	1
697.9217	2.5847	adaption	33	0.204	Ten pins were set in order.	1
701.6884	3.9447	adaption	34	0.204	The fin was sharp and cut the clear water.	1
706.8552	3.8886	adaption	35	0.204	A wisp of cloud hung in the blue air.	1
712.4886	4.0217	adaption	36	0.204	The play seems dull and quite stupid.	1
717.6554	3.3818	adaption	37	0.204	A pound of sugar costs more than eggs.	1
722.4555	4.4523	adaption	38	0.204	Bail the boat to stop it from sinking.	1
728.9223	3.2321	adaption	39	0.204	The slush lay deep along the street.	1
733.5057	3.6235	adaption	40	0.204	The bill was paid every third week.	1
738.6723	3.9355	adaption	41	0.204	Feed the white mouse some flower seeds.	1
743.8891	3.3336	adaption	42	0.204	Tend the sheep while the dog wanders.	1
748.5892	3.2884	adaption	43	0.204	Better hash is made of rare beef.	1
753.1059	3.5064	adaption	44	0.204	The lake sparkled in the red hot sun.	1
757.8226	3.5725	adaption	45	0.204	The thaw came early and freed the stream.	1
762.706	4.1837	adaption	46	0.204	This plank was made for walking on .	1
768.5228	4.4374	adaption	47	0.204	He took the lead and kept it the whole distance.	1
774.4896	3.3654	adaption	48	0.204	The key you designed will fit the lock.	1
779.4396	5.1097	adaption	49	0.204	Plead to the council to free the poor thief.	1
786.0398	3.5562	adaption	50	0.204	He crawled with care along the ledge.	1
790.9565	4.4141	adaption	51	0.204	Lush ferns grow on the lofty rocks.	1
796.5732	4.276	adaption	52	0.204	When the frost has come it is time for turkey.	1
802.2567	3.0954	adaption	53	0.204	A thin stripe runs down the middle.	1
807.2402	3.3186	adaption	54	0.204	There is a strong chance it will happen once more.	1
812.5401	3.6172	adaption	55	0.204	A six comes up more often than a ten.	1
817.4236	3.7565	adaption	56	0.204	Greet the new guests and leave quickly.	1
822.4403	3.9945	adaption	57	0.204	He lent his coat to the tall gaunt stranger.	1
827.807	3.7465	adaption	58	0.204	Sweet words work better than fierce.	1
832.9911	3.7612	adaption	59	0.204	The duke left the park in a silver coach.	1
838.5405	2.9865	adaption	60	0.204	A plea for funds seems to come again.	1
843.1073	3.6184	adaption	61	0.204	We now have a new base for shipping.	1
847.924	4.1044	adaption	62	0.204	No hardship seemed to make him sad.	1
853.4408	4.3061	adaption	63	0.204	The sense of smell is better than that of touch.	1
859.2075	3.3702	adaption	64	0.204	A pod is what peas always grow in.	1
864.0582	3.6462	adaption	65	0.204	A list of names is carved around the base.	1
868.9243	3.8908	adaption	66	0.204	Three for a dime, the young peddler cried.	1
874.1744	3.9834	adaption	67	0.204	Jerk that dart from the cork target.	1
879.3411	3.2476	adaption	68	0.204	Grace makes up for lack of beauty.	1
883.9745	3.381	adaption	69	0.204	No cement will hold hard wood.	1
888.908	2.8784	adaption	70	0.204	The sheep were led home by a dog.	1
893.2415	4.4395	adaption	71	0.204	Both lost their lives in the raging storm.	1
898.8081	4.2714	adaption	72	0.204	Place a rosebush near the porch steps.	1
904.4582	4.5319	adaption	73	0.204	A saw is a tool used for making boards.	1
910.2583	4.2024	adaption	74	0.204	The crooked maze failed to fool the mouse.	1
915.8084	3.8271	adaption	75	0.204	Adding fast leads to wrong sums.	1
920.9921	4.1219	adaption	76	0.204	March the soldiers past the next hill.	1
926.7419	3.6269	adaption	77	0.204	The frosty air passed through the coat.	1
931.6086	4.9426	adaption	78	0.204	The wagon moved on well oiled wheels.	1
937.7753	3.1508	adaption	79	0.204	A cup of sugar makes sweet fudge.	1
942.1088	4.0639	adaption	80	0.204	The show was a flop from the very start.	1
947.4755	3.544	random2	1	0.015	A dash of pepper spoils beef stew.	0
953.3256	3.7165	random2	2	0.183	A zestful food is the hot-cross bun.	1
958.4923	3.2446	random2	3	0.036	The dark pot hung in the front closet.	1
963.4425	2.7492	random2	4	0.039	We are sure that one war is enough.	0
968.1592	3.5511	random2	5	0.119	The rude laugh filled the empty room.	1
972.6259	3.3874	random2	6	0.074	Gray paint stretched for miles around.	1
977.3427	3.5174	random2	7	0.173	The train brought our hero to the big town.	1
981.9593	3.2197	random2	8	0.074	Carry the pail to the wall and spill it there.	1
986.4428	3.7509	random2	9	0.186	High seats are best for football fans.	1
991.2595	3.901	random2	10	0.11	Tea served from the brown jug is tasty.	1
996.4762	2.8032	random2	11	0.01	A pencil with black lead writes best.	1
1000.6431	4.387	random2	12	0.233	The lamp shone with a steady green flame.	1
1006.1432	3.4856	random2	13	0.118	Rake the rubbish up and then burn it.	1
1010.8265	3.6251	random2	14	0.135	Slash the gold cloth into fine ribbons.	1
1015.6765	3.078	random2	15	0.008	Schools for ladies teach charm and grace.	0
1019.9766	3.4408	random2	16	0.225	The shaky barn fell with a loud crash.	1
1024.51	3.1543	random2	17	0.09	The ancient coin was quite dull and worn.	1
1028.8438	4.963	random2	18	0.12	They took the axe and the saw to the forest.	1
1035.7769	4.3563	random2	19	0.186	Jazz and swing fans like fast music.	1
1041.6103	3.2737	random2	20	0.008	Coax a young calf to drink from a bucket.	0
1046.1937	6.1925	random2	21	0.196	The dusty bench stood by the stone wall.	1
1053.6271	2.5661	random2	22	0.024	She was kind to sick old people.	0
1058.4939	4.0417	random2	23	0.139	That guy is the writer of a few banned books.	1
1063.944	3.2384	random2	24	0.126	Take shelter in this tent, but keep still.	1
1068.7775	3.0597	random2	25	0.137	Smile when you say nasty words.	1
1073.0774	4.3186	random2	26	0.099	The water in this well is a source of good health.	1
1078.5275	3.7951	random2	27	0.132	A bowl of rice is free with chicken stew.	1
1083.4109	4.1584	random2	28	0.153	We dress to suit the weather of most days.	1
1088.8277	4.7161	random2	29	0.196	The square wooden crate was packed to be shipped.	1
1094.7611	3.2456	random2	30	0.08	Shake the dust from your shoes, stranger.	1
1099.3279	3.0857	random2	31	0.099	Act on these orders with great speed.	1
1103.5446	2.8921	random2	32	0.069	The pipe began to rust while new.	1
1107.6613	3.1822	random2	33	0.104	Oak is strong and also gives shade.	1
1112.1114	4.2267	random2	34	0.181	Thieves who rob friends deserve jail.	1
1117.4782	3.0269	random2	35	0.03	Open the crate but don't break the glass.	1
1121.5122	4.8394	random2	36	0.243	The hog crawled under the high fence.	1
1127.4449	5.4811	random2	37	0.226	The ripe taste of cheese improves with age.	1
1133.9117	3.3093	random2	38	0.108	Move the vat over the hot fire.	1
1138.3118	3.164	random2	39	0.07	Add the sum to the product of these three.	1
1142.2452	3.4774	random2	40	0.08	Cats and Dogs each hate the other.	1
1146.7286	3.3691	random2	41	0.113	Paper is scarce, so write with much care.	1
1151.2286	4.8516	random2	42	0.137	The rise to fame of a person takes luck.	1
1157.7787	2.4124	random2	43	0.053	Time brings us many changes.	1
1161.3121	3.014	random2	44	0.111	Men think and plan and sometimes act.	1
1165.4455	4.7031	random2	45	0.243	The peace league met to discuss their plans.	1
1171.2123	4.439	random2	46	0.15	Screw the round cap on as tight as needed.	1
1176.479	4.227	random2	47	0.149	The quick fox jumped on the sleeping cat.	1
1181.6291	4.6755	random2	48	0.158	The nozzle of the fire hose was bright brass.	1
1187.4292	2.4825	random2	49	0.105	The purple tie was ten years old.	1
1190.9293	3.3092	random2	50	0.006	The store walls were lined with colored frocks.	0
