onset	duration	trial_type	trial	delay	sentence	detected_delay
604.35	3.6431	random1	45	0.005	The big red apple fell to the ground.	0
609.2834	4.4523	random1	46	0.169	Fish evade the net and swim off.	1
615.1669	4.7112	random1	47	0.096	Dip the pail once and let it settle.	1
621.367	4.4697	random1	48	0.065	He sent the boy on a short errand.	1
627.4004	4.5227	random1	49	0.239	The corner store was robbed last night.	1
633.7671	4.0905	random1	50	0.106	Open your book to the first page.	1
641.1339	6.7133	adaption	1	0.204	The water in this well is a source of good health.	1
649.984	5.949	adaption	2	0.204	A bowl of rice is free with chicken stew.	1
658.2508	5.1524	adaption	3	0.204	That guy is the writer of a few banned books.	1
665.6676	4.6858	adaption	4	0.204	Take shelter in this tent, but keep still.	1
673.9511	4.0325	adaption	5	0.204	She was kind to sick old people.	1
679.3511	6.2946	adaption	6	0.204	We dress to suit the weather of most days.	1
689.4346	5.6087	adaption	7	0.204	Smile when you say nasty words.	1
697.4681	5.3412	adaption	8	0.204	Shake the dust from your shoes, stranger.	1
704.5015	5.554	adaption	9	0.204	The square wooden crate was packed to be shipped.	1
712.1516	5.2781	adaption	10	0.204	The dusty bench stood by the stone wall.	1
718.9351	4.9489	adaption	11	0.204	He wheeled the bike past the winding road.	1
727.5019	5.9318	adaption	12	0.204	The man wore a feather in his felt hat.	1
735.1686	4.2795	adaption	13	0.204	Throw out the used paper cup and plate.	1
744.6521	6.1772	adaption	14	0.204	They slice the sausage thin with a knife.	1
756.2023	5.4082	adaption	15	0.204	A gray mare walked before the colt.	1
763.9024	5.2583	adaption	16	0.204	Drop the ashes on the worn old rug.	1
772.4859	5.0807	adaption	17	0.204	Bottles hold four kinds of rum.	1
780.4693	6.4309	adaption	18	0.204	The desk and both chairs were painted tan.	1
789.9862	5.9038	adaption	19	0.204	Breakfast buns are fine with a hot drink.	1
798.6696	6.594	adaption	20	0.204	The bloom of the rose lasts a few days.	1
807.9864	5.7632	adaption	21	0.204	Tear a thin sheet from the yellow pad.	1
816.6533	7.9015	adaption	22	0.204	A streak of color ran down the left edge.	1
828.52	6.5602	adaption	23	0.204	Bad nerves are jangled by a door slam.	1
838.9869	5.7388	adaption	24	0.204	Poached eggs and tea must suffice.	1
848.4037	6.7834	adaption	25	0.204	Crouch before you jump or miss the mark.	1
857.7038	6.1451	adaption	26	0.204	The square peg will settle in the round hole.	1
868.6213	5.9849	adaption	27	0.204	Fine soap saves tender skin.	1
876.8208	5.7114	adaption	28	0.204	Pack the kits and don't forget the salt.	1
885.6209	4.7654	adaption	29	0.204	It was done before the boy could see it.	1
892.3877	6.9883	adaption	30	0.204	A cruise in warm waters in a sleek yacht is fun.	1
903.6721	5.1256	adaption	31	0.204	Where were they when the noise started.	1
910.6713	5.0366	adaption	32	0.204	They could laugh although they were sad.	1
918.2548	6.8586	adaption	33	0.204	The fruit of a fig tree is apple shaped.	1
932.9217	5.6364	adaption	34	0.204	The petals fall with the next puff of wind.	1
942.1552	5.8008	adaption	35	0.204	The tongs lay beside the ice pail.	1
953.5887	6.1003	adaption	36	0.204	Farmers came in to thresh the oat crop.	1
961.7054	5.4936	adaption	37	0.204	Bring your best compass to the third class.	1
969.5223	5.7547	adaption	38	0.204	The paper box is full of thumb tacks.	1
977.089	5.7541	adaption	39	0.204	Sell your gift to a buyer at a good gain.	1
986.7725	6.1321	adaption	40	0.204	Corn cobs can be used to kindle a fire.	1
996.0393	5.0152	adaption	41	0.204	Greet the new guests and leave quickly.	1
1003.2395	6.3969	adaption	42	0.204	A six comes up more often than a ten.	1
1011.9396	5.6228	adaption	43	0.204	A plea for funds seems to come again.	1
1019.9729	5.7874	adaption	44	0.204	Sweet words work better than fierce.	1
1029.9398	6.026	adaption	45	0.204	Lush ferns grow on the lofty rocks.	1
1037.7899	5.1742	adaption	46	0.204	The duke left the park in a silver coach.	1
1044.99	6.308	adaption	47	0.204	There is a strong chance it will happen once more.	1
1053.2569	6.9989	adaption	48	0.204	He lent his coat to the tall gaunt stranger.	1
1064.2404	4.3093	adaption	49	0.204	A thin stripe runs down the middle.	1
1070.1404	6.5832	adaption	50	0.204	When the frost has come it is time for turkey.	1
1079.4072	5.8342	adaption	51	0.204	High seats are best for football fans.	1
1087.8741	4.4136	adaption	52	0.204	The rude laugh filled the empty room.	1
1093.8741	5.012	adaption	53	0.204	The train brought our hero to the big town.	1
1100.8242	5.356	adaption	54	0.204	A dash of pepper spoils beef stew.	1
1110.241	5.8888	adaption	55	0.204	Tea served from the brown jug is tasty.	1
1117.5245	6.0754	adaption	56	0.204	Carry the pail to the wall and spill it there.	1
1128.9413	5.1358	adaption	57	0.204	Gray paint stretched for miles around.	1
1138.9581	5.5485	adaption	58	0.204	The dark pot hung in the front closet.	1
1145.7749	4.5703	adaption	59	0.204	We are sure that one war is enough.	1
1151.725	6.3942	adaption	60	0.204	A zestful food is the hot-cross bun.	1
1165.2752	5.5928	adaption	61	0.204	Pack the records in a neat thin case.	1
1173.1253	5.7247	adaption	62	0.204	Bathe and relax in the cool green grass.	1
1181.6754	5.3965	adaption	63	0.204	Fill the ink jar with sticky glue.	1
1190.1423	4.1598	adaption	64	0.204	Glass will clink when struck by metal.	1
1204.0257	7.2481	adaption	65	0.204	The crunch of feet in the snow was the only sound.	1
1212.7092	4.4032	adaption	66	0.204	Boards will warp unless kept dry.	1
1220.0093	4.7092	adaption	67	0.204	We need grain to keep our mules healthy.	1
1228.6761	4.5522	adaption	68	0.204	The plush chair leaned against the wall.	1
1235.5429	5.5475	adaption	69	0.204	He smoke a big pipe with strong contents.	1
1247.9098	5.6255	adaption	70	0.204	The copper bowl shone in the sun's rays.	1
1256.2599	4.7616	adaption	71	0.204	A smatter of French is worse than none.	1
1265.5768	6.0659	adaption	72	0.204	Dunk the stale biscuits into strong drink.	1
1273.5102	6.7704	adaption	73	0.204	Cod is the main business of the north shore.	1
1282.7936	6.4528	adaption	74	0.204	The slab was hewn from heavy blocks of slate.	1
1291.0938	6.8143	adaption	75	0.204	The mule trod the treadmill day and night.	1
1300.1106	5.4997	adaption	76	0.204	The rarest spice comes from the far East.	1
1310.8941	6.2012	adaption	77	0.204	There is a fine hard tang in salty air.	1
1319.3942	5.0753	adaption	78	0.204	The roof should be tilted at a sharp slant.	1
1326.0943	5.8133	adaption	79	0.204	The aim of the contest is to raise a great fund.	1
1335.4778	5.3076	adaption	80	0.204	To send it now in large amounts is bad.	1
1342.8445	4.9711	random2	1	0.201	His hip struck the knee of the next player.	1
1350.6281	6.2813	random2	2	0.235	It takes heat to bring out the odor.	1
1361.5114	5.2915	random2	3	0.21	It's a dense crowd in two distinct ways.	1
1368.5282	3.6013	random2	4	0.031	The desk was firm on the shaky floor.	0
1376.895	3.7925	random2	5	0.025	The stale smell of old beer lingers.	0
1384.1285	4.3968	random2	6	0.15	A lathe cuts and trims any wood.	1
1390.6119	4.304	random2	7	0.174	Beef is scarcer than some lamb.	1
1397.1453	4.8728	random2	8	0.157	Heave the line over the port side.	1
1404.1622	4.5103	random2	9	0.169	A cone costs five cents on Mondays.	1
1410.2956	5.5911	random2	10	0.073	Raise the sail and steer the ship northward.	1
1423.6629	5.1165	random2	11	0.065	It was hidden from sight by a mass of leaves and shrubs.	1
1430.166	3.94	random2	12	0.05	The pipe ran almost the length of the ditch.	0
1436.5959	5.8521	random2	13	0.234	It is a band of steel three inches wide.	1
1444.546	5.1562	random2	14	0.128	The weight of the package was seen on the high scale.	1
1451.2462	5.0863	random2	15	0.088	Next Sunday is the twelfth of the month.	1
1458.2463	4.9726	random2	16	0.155	Hold the hammer near the end to drive the nail.	1
1467.0465	5.1941	random2	17	0.202	The brass tube circled the high wall.	1
1474.1466	6.6678	random2	18	0.012	Wake and rise, and step into the green outdoors.	0
1482.8467	5.4938	random2	19	0.153	The lobes of her ears were pierced to hold rings.	1
1491.0468	4.396	random2	20	0.143	The green light in the brown box flickered.	1
1497.7136	5.1673	random2	21	0.149	Calves thrive on tender spring grass.	1
1504.3803	4.779	random2	22	0.152	Post no bills on this office wall.	1
1512.6638	5.9572	random2	23	0.253	The loss of the cruiser was a blow to the fleet.	1
1522.1973	7.7808	random2	24	0.228	Loop the braid to the left and then over.	1
1532.3474	6.4925	random2	25	0.129	The sink is the thing in which we pile dishes.	1
1541.1642	5.4657	random2	26	0.099	A whiff of it will cure the most stubborn cold.	1
1548.231	6.1331	random2	27	0.08	Plead with the lawyer to drop the lost cause.	1
1556.5645	4.9097	random2	28	0.19	The facts don't always show who is right.	1
1562.7312	4.6295	random2	29	0.008	She flaps her cape as she parades the street.	0
1568.898	4.8212	random2	30	0.25	The goose was brought straight from the old market.	1
1574.798	5.0397	random2	31	0.252	Dimes showered down from all sides.	1
1581.0315	4.9726	random2	32	0.059	The knife was hung inside its bright sheath.	1
1587.3483	5.9979	random2	33	0.184	They sang the same tunes at each party.	1
1594.6483	5.0244	random2	34	0.237	Pile the coal high in the shed corner.	1
1602.7652	4.8974	random2	35	0.08	Ship maps are different from those for planes.	1
1610.1986	5.5021	random2	36	0.168	The sky in the west is tinged with orange red.	1
1618.5654	5.1093	random2	37	0.146	The horse balked and threw the tall rider.	1
1626.1155	5.1813	random2	38	0.15	The pods of peas ferment in bare fields.	1
1633.0323	5.2147	random2	39	0.156	The hitch between the horse and cart broke.	1
1643.0824	7.8813	random2	40	0.21	A gold vase is both rare and costly.	1
1653.5159	5.9737	random2	41	0.147	Tin cans are absent from store shelves.	1
1662.3161	5.8914	random2	42	0.099	The node on the stalk of wheat grew daily.	1
1670.6828	5.7707	random2	43	0.109	The barrel of beer was a brew of malt and hops.	1
1680.6663	4.9929	random2	44	0.04	His shirt was clean but one button was gone.	1
1688.9164	6.2364	random2	45	0.208	The gold ring fits only a pierced ear.	1
1697.0499	3.9575	random2	46	0.036	The old pan was covered with hard fudge.	0
1702.5334	5.1123	random2	47	0.028	The mute muffled the high tones of the horn.	0
1709.1168	3.8795	random2	48	0.18	Write fast if you want to finish early.	1
1714.5001	3.9748	random2	49	0.25	Watch the log float in the wide river.	1
1720.4669	3.8066	random2	50	0.074	The heap of fallen leaves was set on fire.	1
