onset	duration	trial_type	trial	delay	sentence	detected_delay
355.527	4.9172	random1	37	0.205	The smell of burned rags itches my nose.	1
361.7938	3.9611	random1	38	0.084	The dry wax protects the deep scratch.	0
367.2938	4.9635	random1	39	0.235	The vamp of the shoe had a gold buckle.	1
373.444	4.7318	random1	40	0.17	The marsh will freeze when cold enough.	1
379.194	4.1165	random1	41	0.053	Hats are worn to tea and not to dinner.	0
384.4113	4.2019	random1	42	0.076	The boy owed his pal thirty cents.	0
389.6275	3.9764	random1	43	0.069	The ramp led up to the wide highway.	0
394.6609	5.1895	random1	44	0.229	Say it slowly but make it ring clear.	1
401.361	3.896	random1	45	0.011	The chap slipped into the crowd and was lost.	0
406.3611	4.8464	random1	46	0.118	Beat the dust from the rug onto the lawn.	1
413.4946	4.2632	random1	47	0.103	Seed is needed to plant the spring corn.	1
418.7113	5.1171	random1	48	0.204	Screen the porch with woven straw mats.	1
424.7614	4.0337	random1	49	0.047	The straw nest housed five robins.	0
430.2614	4.6121	random1	50	0.184	Draw the chart with heavy black lines.	1
437.9282	5.0793	adaption	1	0.204	Code is used when secrets are sent.	1
444.1283	5.5015	adaption	2	0.204	Nine rows of soldiers stood in a line.	1
450.9117	5.3325	adaption	3	0.204	A gem in the rough needs work to polish.	1
457.6285	6.3257	adaption	4	0.204	The zones merge in the central part of town.	1
465.012	5.9006	adaption	5	0.204	The beach is dry and shallow at low tide.	1
471.9787	5.9801	adaption	6	0.204	The idea is to sew both edges straight.	1
479.7622	5.5387	adaption	7	0.204	The kitten chased the dog down the street.	1
486.3624	5.1689	adaption	8	0.204	Pages bound in cloth make a book.	1
492.579	4.7509	adaption	9	0.204	Try to trace the fine lines of the painting.	1
498.9792	5.053	adaption	10	0.204	Women form less than half of the group.	1
505.0626	4.8161	adaption	11	0.204	The small pup gnawed a hole in the sock.	1
510.9626	5.5864	adaption	12	0.204	The colt reared and threw the tall rider.	1
518.5294	5.5777	adaption	13	0.204	Press the pants and sew a button on the vest.	1
525.1295	5.0561	adaption	14	0.204	Her purse was full of useless trash.	1
531.0963	5.7518	adaption	15	0.204	The beauty of the view stunned the young boy.	1
537.9465	4.828	adaption	16	0.204	Read verse out loud for pleasure.	1
543.6465	5.6064	adaption	17	0.204	The fish twisted and turned on the bent hook.	1
550.0966	5.9146	adaption	18	0.204	It snowed, rained, and hailed the same morning.	1
556.9633	5.1983	adaption	19	0.204	The swan dive was far short of perfect.	1
562.9634	4.5328	adaption	20	0.204	Two blue fish swam in the tank.	1
568.4302	4.9286	adaption	21	0.204	Green ice frosted the punch bowl.	1
574.397	5.7761	adaption	22	0.204	A stuffed chair slipped from the moving van.	1
582.347	5.8641	adaption	23	0.204	The steady drip is worse than a drenching rain.	1
589.0805	5.8089	adaption	24	0.204	Seven seals were stamped on great sheets.	1
595.7474	5.8203	adaption	25	0.204	Our troops are set to strike heavy blows.	1
603.5141	4.2921	adaption	26	0.204	A flat pack takes less luggage space.	0
609.5808	4.8877	adaption	27	0.204	The hail pattered on the burnt brown grass.	1
615.3642	5.2227	adaption	28	0.204	The stitch will serve but needs to be shortened.	1
621.5644	4.8691	adaption	29	0.204	A thin book fits in the side pocket.	1
627.2811	5.3669	adaption	30	0.204	The gloss on top made it unfit to read.	1
633.4645	5.1419	adaption	31	0.204	He lay prone and hardly moved a limb.	1
639.5979	3.9193	adaption	32	0.204	Cut the pie into large parts.	1
644.198	5.2297	adaption	33	0.204	The grass curled around the fence post.	1
650.9148	4.7834	adaption	34	0.204	The Navy attacked the big task force.	1
656.8316	4.9531	adaption	35	0.204	The lawyer tried to lose his case.	1
664.5824	5.6801	adaption	36	0.204	The hat brim was wide and too droopy.	1
670.9484	5.0806	adaption	37	0.204	There are more than two factors here.	1
676.7652	5.0624	adaption	38	0.204	Always close the barn door tight.	1
682.5319	6.5179	adaption	39	0.204	See the cat glaring at the scared mouse.	1
689.7654	4.9389	adaption	40	0.204	Men strive but seldom get rich.	1
695.6154	5.0635	adaption	41	0.204	The harder he tried the less he got done.	1
701.2822	5.5071	adaption	42	0.204	Paste can cleanse the most dirty brass.	1
707.7323	5.5035	adaption	43	0.204	It caught its hind paw in a rusty trap.	1
713.9491	5.3411	adaption	44	0.204	Feel the heat of the weak dying flame.	1
720.1688	5.3119	adaption	45	0.204	The boss ran the show with a watchful eye.	1
726.3659	4.5773	adaption	46	0.204	The cup cracked and spilled its contents.	1
731.766	4.544	adaption	47	0.204	The slang word for raw whiskey is booze.	1
737.0661	5.8022	adaption	48	0.204	The wharf could be seen at the farther shore.	1
743.4328	3.8583	adaption	49	0.204	Type out three lists of orders.	1
748.0996	3.1106	adaption	50	0.204	The tiny girl took off her hat.	1
751.8829	6.6294	adaption	51	0.204	The barrel of beer was a brew of malt and hops.	1
759.8498	5.7168	adaption	52	0.204	The heap of fallen leaves was set on fire.	1
766.8166	4.8524	adaption	53	0.204	The node on the stalk of wheat grew daily.	1
772.5999	5.0917	adaption	54	0.204	The gold ring fits only a pierced ear.	1
778.8001	4.762	adaption	55	0.204	Write fast if you want to finish early.	1
785.7867	5.5254	adaption	56	0.204	Tin cans are absent from store shelves.	1
792.6669	5.2996	adaption	57	0.204	Watch the log float in the wide river.	1
799.017	5.02	adaption	58	0.204	The mute muffled the high tones of the horn.	1
805.0171	5.4342	adaption	59	0.204	His shirt was clean but one button was gone.	1
811.7839	4.6579	adaption	60	0.204	The old pan was covered with hard fudge.	1
817.8673	4.1252	adaption	61	0.204	The purple tie was ten years old.	1
823.0174	4.9976	adaption	62	0.204	The rise to fame of a person takes luck.	1
829.0008	5.3245	adaption	63	0.204	Paper is scarce, so write with much care.	1
836.051	4.8967	adaption	64	0.204	The store walls were lined with colored frocks.	1
842.5843	4.3539	adaption	65	0.204	The quick fox jumped on the sleeping cat.	1
847.9014	5.4431	adaption	66	0.204	The peace league met to discuss their plans.	1
854.1011	5.266	adaption	67	0.204	Screw the round cap on as tight as needed.	1
861.3846	5.7246	adaption	68	0.204	The nozzle of the fire hose was bright brass.	1
868.0514	5.976	adaption	69	0.204	Men think and plan and sometimes act.	1
874.8348	4.6712	adaption	70	0.204	Time brings us many changes.	1
880.3516	4.865	adaption	71	0.204	The pencil was cut to be sharp at both ends.	1
886.0517	4.9235	adaption	72	0.204	A strong bid may scare your partner stiff.	1
892.2685	4.3213	adaption	73	0.204	The leaf drifts along with a slow spin.	1
897.3351	5.2772	adaption	74	0.204	Peep under the tent and see the clowns.	1
903.3186	5.1322	adaption	75	0.204	Cheap clothes are flashy but don't last.	1
909.2521	4.7733	adaption	76	0.204	A thick coat of black paint covered all.	1
915.1688	5.4869	adaption	77	0.204	Even a just cause needs power to win.	1
921.4855	5.9925	adaption	78	0.204	A thing of small note can cause despair.	1
928.019	4.5697	adaption	79	0.204	Flood the mails with requests for this book.	1
933.4357	5.0076	adaption	80	0.204	Hurdle the pit with the aid of a long pole.	1
939.0358	3.6144	random2	1	0.013	Sickness kept him home the third week.	0
943.6358	3.7333	random2	2	0.116	Mesh wire keeps chicks inside.	1
948.0192	4.1407	random2	3	0.092	The lazy cow lay in the cool grass.	1
954.0194	4.7068	random2	4	0.164	The wide road shimmered in the hot sun.	1
959.5695	3.7636	random2	5	0.118	Lift the square stone over the fence.	0
964.2028	3.9051	random2	6	0.112	A king ruled the state in the early days.	1
968.7696	3.8251	random2	7	0.236	Hop over the fence and plunge in.	1
973.303	3.9066	random2	8	0.101	The ship was torn apart on the sharp reef.	1
978.053	4.2674	random2	9	0.118	The rope will bind the seven books at once.	0
982.9698	2.8936	random2	10	0.008	The friendly gang left the drug store.	0
986.7699	3.3484	random2	11	0.138	The baby puts his right foot in his mouth.	1
990.9533	3.7479	random2	12	0.08	The store was jammed before the sale could start.	1
995.27	4.6138	random2	13	0.244	The bombs left most of the town in ruins.	1
1000.6035	5.2549	random2	14	0.245	The streets are narrow and full of sharp turns.	1
1006.7702	5.3666	random2	15	0.138	The pup jerked the leash as he saw a feline shape.	1
1012.8702	5.0972	random2	16	0.238	It was a bad error on the part of the new judge.	1
1018.6203	3.938	random2	17	0.042	The pot boiled but the contents failed to jell.	0
1023.3205	4.0685	random2	18	0.178	Stop and stare at the hard working man.	1
1028.1039	4.0919	random2	19	0.073	Take the match and strike it against your shoe.	0
1033.454	4.5404	random2	20	0.209	One step more and the board will collapse.	1
1039.4707	5.5779	random2	21	0.222	The rush for funds reached its peak Tuesday.	1
1045.7041	3.3435	random2	22	0.055	Add salt before you fry the egg.	0
1049.7882	5.6978	random2	23	0.241	This will lead the world to more sound and fury.	1
1056.288	5.4764	random2	24	0.165	On the islands the sea breeze is soft and mild.	1
1062.371	3.0324	random2	25	0.008	To make pure ice, you freeze water.	0
1066.0211	3.9252	random2	26	0.168	The first worm gets snapped early.	1
1070.6545	4.3145	random2	27	0.08	The birch looked stark white and lonesome.	0
1075.6713	3.5447	random2	28	0.11	Jump the fence and hurry up the bank.	0
1079.9213	5.1093	random2	29	0.252	The box is held by a bright red snapper.	1
1085.8048	3.3767	random2	30	0.049	The play began as soon as we sat down.	0
1089.8714	3.677	random2	31	0.173	He crawled with care along the ledge.	1
1094.2882	4.7468	random2	32	0.234	The thaw came early and freed the stream.	1
1099.9216	4.6801	random2	33	0.137	He took the lead and kept it the whole distance.	1
1105.1883	3.7482	random2	34	0.131	This plank was made for walking on .	1
1109.4717	3.016	random2	35	0.02	Better hash is made of rare beef.	0
1113.1218	2.757	random2	36	0.048	The key you designed will fit the lock.	0
1117.0053	2.5926	random2	37	0.007	Tend the sheep while the dog wanders.	0
1120.3886	5.0638	random2	38	0.251	The lake sparkled in the red hot sun.	1
1126.1887	3.9666	random2	39	0.123	Plead to the council to free the poor thief.	1
1130.7888	3.8454	random2	40	0.091	Feed the white mouse some flower seeds.	1
1135.3388	4.83	random2	41	0.21	The slab was hewn from heavy blocks of slate.	1
1144.2723	4.4063	random2	42	0.158	Dunk the stale biscuits into strong drink.	1
1149.2723	4.0132	random2	43	0.084	To send it now in large amounts is bad.	1
1154.3224	3.354	random2	44	0.038	The rarest spice comes from the far East.	0
1158.4558	3.5715	random2	45	0.17	A smatter of French is worse than none.	1
1162.7558	3.0546	random2	46	0.034	The mule trod the treadmill day and night.	0
1166.5726	4.3884	random2	47	0.173	The roof should be tilted at a sharp slant.	1
1171.6227	5.3289	random2	48	0.205	The aim of the contest is to raise a great fund.	1
1177.5234	4.539	random2	49	0.165	Cod is the main business of the north shore.	1
1182.7394	5.4974	random2	50	0.241	There is a fine hard tang in salty air.	1
