onset	duration	trial_type	trial	delay	sentence	detected_delay
34.3965	3.6412	baseline	1	0.004	The boy owed his pal thirty cents.	0
47.9133	3.8969	baseline	2	0.004	Draw the chart with heavy black lines.	0
55.4635	3.6569	baseline	3	0.004	Screen the porch with woven straw mats.	0
61.9303	3.6764	baseline	4	0.004	The chap slipped into the crowd and was lost.	0
68.181	3.2082	baseline	5	0.004	The ramp led up to the wide highway.	0
73.3637	3.2962	baseline	6	0.004	The straw nest housed five robins.	0
78.3138	2.897	baseline	7	0.004	Hats are worn to tea and not to dinner.	0
82.7472	2.9984	baseline	8	0.004	Beat the dust from the rug onto the lawn.	0
87.2639	3.9363	baseline	9	0.004	Say it slowly but make it ring clear.	0
92.7473	3.3957	baseline	10	0.004	Seed is needed to plant the spring corn.	0
97.5141	3.3237	baseline	11	0.004	The tube was blown and the tire flat and useless.	0
102.2808	2.9559	baseline	12	0.004	Let's all join as we sing the last chorus.	0
106.5475	2.6482	baseline	13	0.004	Pink clouds floated with the breeze.	0
111.5309	3.0955	baseline	14	0.004	The beam dropped down on the workman's head.	0
115.831	2.7864	baseline	15	0.004	The fight will end in just six minutes.	0
119.9478	2.7164	baseline	16	0.004	She danced like a swan, tall and graceful.	0
123.8145	2.5449	baseline	17	0.004	The last switch cannot be turned off.	0
127.3979	3.0565	baseline	18	0.004	The plant grew large and green in the window.	0
131.5479	2.6815	baseline	19	0.004	Slide the box into that empty space.	0
135.2986	2.9217	baseline	20	0.004	It is late morning on the old wall clock.	0
139.3147	4.0084	random1	1	0.185	The slush lay deep along the street.	1
146.1315	3.7419	random1	2	0.228	The fin was sharp and cut the clear water.	1
151.3152	3.0531	random1	3	0.156	A wisp of cloud hung in the blue air.	1
155.865	2.9902	random1	4	0.135	Bail the boat to stop it from sinking.	1
159.8983	2.8919	random1	5	0.156	The term ended in late june that year.	1
163.9984	2.5188	random1	6	0.061	Ten pins were set in order.	0
167.7818	3.1504	random1	7	0.087	The bill was paid every third week.	0
172.0486	2.6425	random1	8	0.025	The play seems dull and quite stupid.	0
176.3486	3.4853	random1	9	0.211	A Tusk is used to make costly gifts.	1
181.4654	3.2312	random1	10	0.241	A pound of sugar costs more than eggs.	1
186.4655	3.6618	random1	11	0.075	The square wooden crate was packed to be shipped.	1
191.8489	2.5813	random1	12	0.115	She was kind to sick old people.	0
195.7323	3.1448	random1	13	0.096	Shake the dust from your shoes, stranger.	0
200.049	2.987	random1	14	0.143	A bowl of rice is free with chicken stew.	1
204.299	3.2238	random1	15	0.079	The water in this well is a source of good health.	0
208.8824	2.9034	random1	16	0.127	Take shelter in this tent, but keep still.	1
213.0991	2.7337	random1	17	0.114	Smile when you say nasty words.	0
217.7825	3.5849	random1	18	0.234	That guy is the writer of a few banned books.	1
222.5826	3.1198	random1	19	0.191	We dress to suit the weather of most days.	1
227.416	2.6852	random1	20	0.043	The dusty bench stood by the stone wall.	0
231.5328	3.0712	random1	21	0.139	The green light in the brown box flickered.	1
235.5329	2.9982	random1	22	0.052	Wake and rise, and step into the green outdoors.	0
240.0329	2.921	random1	23	0.195	The weight of the package was seen on the high scale.	1
244.0002	2.5129	random1	24	0.038	Next Sunday is the twelfth of the month.	0
247.683	2.973	random1	25	0.035	The lobes of her ears were pierced to hold rings.	0
251.433	2.9021	random1	26	0.054	Hold the hammer near the end to drive the nail.	0
255.2164	3.9095	random1	27	0.111	It was hidden from sight by a mass of leaves and shrubs.	1
260.3832	3.9334	random1	28	0.128	The pipe ran almost the length of the ditch.	1
265.1999	3.1397	random1	29	0.176	The brass tube circled the high wall.	1
269.2667	4.1036	random1	30	0.11	It is a band of steel three inches wide.	0
274.2167	2.4007	random1	31	0.017	This plank was made for walking on .	0
277.5335	2.6511	random1	32	0.03	Feed the white mouse some flower seeds.	0
280.8669	3.9406	random1	33	0.214	Plead to the council to free the poor thief.	1
285.9335	3.4008	random1	34	0.176	The thaw came early and freed the stream.	1
290.317	3.2801	random1	35	0.103	Better hash is made of rare beef.	1
294.4003	3.0199	random1	36	0.122	The key you designed will fit the lock.	0
298.3171	2.6782	random1	37	0.015	Tend the sheep while the dog wanders.	0
301.7838	4.0744	random1	38	0.237	He took the lead and kept it the whole distance.	1
306.8839	3.2051	random1	39	0.176	The lake sparkled in the red hot sun.	1
310.9673	2.9928	random1	40	0.061	He crawled with care along the ledge.	0
314.7341	2.6651	random1	41	0.022	Eight miles of woodland burned to waste.	0
318.1174	3.5767	random1	42	0.088	She has a smart way of wearing clothes.	1
322.4508	3.2343	random1	43	0.252	We admire and love a good cook.	1
326.9009	2.4552	random1	44	0.005	Fairy tales should be fun to write.	0
330.1342	4.1406	random1	45	0.191	Acid burns holes in wool cloth.	1
335.301	4.3885	random1	46	0.208	He carved a head from the round block of marble.	1
340.6511	4.0772	random1	47	0.168	There the flood mark is ten inches.	1
345.8011	4.9576	random1	48	0.185	A young child should not suffer fright.	1
352.4679	4.5853	random1	49	0.228	The third act was dull and tired the players.	1
358.018	3.0742	random1	50	0.221	Add the column and put the sum here.	1
362.3847	3.3303	adaption	1	0.204	Fruit flavors are used in fizz drinks.	1
367.7355	2.8263	adaption	2	0.204	Both brothers wear the same size.	1
372.0016	3.9828	adaption	3	0.204	The houses are built of red clay bricks.	1
376.9684	3.343	adaption	4	0.204	These pills do less good than others.	1
381.385	4.237	adaption	5	0.204	Yell and clap as the curtain slides back.	1
386.5184	3.7664	adaption	6	0.204	They are men who walk the middle of the road.	1
391.0852	2.9666	adaption	7	0.204	In some form or other we need fun.	1
394.8519	3.3589	adaption	8	0.204	Ducks fly north but lack a compass.	1
399.1186	2.9152	adaption	9	0.204	Canned pears lack full flavor.	1
402.9354	3.3934	adaption	10	0.204	The prince ordered his head chopped off.	1
407.2688	3.5228	adaption	11	0.204	The man went to the woods to gather sticks.	1
411.6021	3.4205	adaption	12	0.204	A ripe plum is fit for a king's palate.	1
415.9022	3.3593	adaption	13	0.204	It takes a good trap to capture a bear.	1
420.0689	4.3513	adaption	14	0.204	The logs fell and tumbled into the clear stream.	0
425.2356	2.9917	adaption	15	0.204	Pour the stew from the pot into the plate.	0
429.0525	3.2297	adaption	16	0.204	Our plans right now are hazy.	1
433.3529	3.0804	adaption	17	0.204	Each penny shone like new.	1
437.4526	4.6831	adaption	18	0.204	The dirt piles were lines along the road.	0
442.9026	3.2961	adaption	19	0.204	Just hoist it up and take it away.	1
447.0026	3.579	adaption	20	0.204	Brass rings are sold by these natives.	1
451.2861	3.6464	adaption	21	0.204	Dill pickles are sour but taste fine.	1
455.6861	3.5253	adaption	22	0.204	Fill your pack with bright trinkets for the poor.	1
459.9862	3.2882	adaption	23	0.204	Those last words were a strong statement.	1
463.9362	3.921	adaption	24	0.204	At night the alarm roused him from a deep sleep.	1
468.6364	3.0279	adaption	25	0.204	Read just what the meter says.	1
472.453	3.0423	adaption	26	0.204	If you mumble your speech will be lost.	1
476.3365	4.0456	adaption	27	0.204	Down that road is the way to the grain farmer.	1
481.1699	3.859	adaption	28	0.204	The best method is to fix it in place with clips.	1
485.8366	3.5112	adaption	29	0.204	Either mud or dust are found at all times.	1
490.1534	2.9055	adaption	30	0.204	He wrote his name boldly at the top of the sheet.	1
493.8201	3.2218	adaption	31	0.204	The cleat sank deeply into the soft turf.	1
497.6869	3.6579	adaption	32	0.204	The clothes dried on a thin wooden rack.	1
502.2535	4.1541	adaption	33	0.204	The stems of the tall glasses cracked and broke.	1
507.0202	3.1703	adaption	34	0.204	A clean neck means a neat collar.	1
511.0043	2.9933	adaption	35	0.204	To have is better than to wait and hope.	1
514.737	4.2514	adaption	36	0.204	The bills were mailed promptly on the tenth of the month.	1
519.7371	3.5781	adaption	37	0.204	Turn out the lantern which gives us light.	1
524.1039	3.8582	adaption	38	0.204	The wall phone rang loud and often.	1
528.7039	3.4331	adaption	39	0.204	The couch cover and hall drapes were blue.	1
532.8873	4.2726	adaption	40	0.204	The price is fair for a good antique clock.	1
537.8874	3.0075	adaption	41	0.204	The mail comes in three batches per day.	1
541.6041	2.7218	adaption	42	0.204	The first part of the plan needs changing.	1
544.9375	2.6756	adaption	43	0.204	A round mat will cover the dull spot.	1
548.3209	3.0754	adaption	44	0.204	Cap the jar with a tight brass cover.	1
551.9876	2.7037	adaption	45	0.204	Pick a card and slip it under the pack.	1
555.271	2.8755	adaption	46	0.204	The poor boy missed the boat again.	1
558.8711	3.8743	adaption	47	0.204	Be sure to set that lamp firmly in the hole.	1
563.3711	3.0453	adaption	48	0.204	You cannot brew tea in a cold pot.	1
567.1052	3.7582	adaption	49	0.204	A good book informs of what we ought to know.	1
571.7045	4.0456	adaption	50	0.204	Hang tinsel from both branches.	1
576.4713	3.6616	adaption	51	0.204	The wrist was badly strained and hung limp.	1
581.188	4.0477	adaption	52	0.204	The meal was cooked before the bell rang.	1
586.0214	3.1653	adaption	53	0.204	The young girl gave no clear response.	1
589.9548	3.3349	adaption	54	0.204	Hoist the load to your left shoulder.	1
594.0883	2.9684	adaption	55	0.204	The stray cat gave birth to kittens.	1
598.1216	2.6862	adaption	56	0.204	Mend the coat before you go out.	1
601.7883	2.7305	adaption	57	0.204	What joy there is in living.	1
605.4384	3.1034	adaption	58	0.204	Wipe the grease off his dirty face.	1
609.1551	3.0018	adaption	59	0.204	Take the winding path to reach the lake.	1
612.8385	3.0214	adaption	60	0.204	Note closely the size of the gas tank.	1
616.5052	3.9056	adaption	61	0.204	Prod the old mule with a crooked stick.	1
620.972	4.2456	adaption	62	0.204	Footprints showed the path he took up the beach.	1
626.0054	3.995	adaption	63	0.204	A vent near the edge brought in fresh air.	1
630.6388	3.0247	adaption	64	0.204	Bribes fail where honest men work.	1
634.2555	4.0149	adaption	65	0.204	Trample the spark, else the flames will spread.	1
