onset	duration	trial_type	trial	delay	sentence	detected_delay
87.599	4.372	baseline	1	0.004	Serve the hot rum to the tired heroes.	0
99.1659	3.8104	baseline	2	0.004	He wrote down a long list of items.	0
106.5993	2.8073	baseline	3	0.004	A siege will crack the strong defense.	0
111.8661	2.8992	baseline	4	0.004	The sun came up to light the eastern sky.	0
116.6994	2.0489	baseline	5	0.004	Smoke poured out of every crack.	0
120.8168	2.2184	baseline	6	0.004	Grape juice and water mix well.	0
125.0996	2.4546	baseline	7	0.004	Much of the story makes good sense.	0
130.8165	2.9601	baseline	8	0.004	Fake stones shine but cost little.	0
135.9832	3.7279	baseline	9	0.004	Roads are paved with sticky tar.	0
142.6165	3.181	baseline	10	0.004	The drip of the rain made a pleasant sound.	0
148.3672	3.4288	baseline	11	0.004	Get the trust fund to the bank early.	0
154.0667	3.4879	baseline	12	0.004	A stiff cord will do to fasten your shoe.	0
165.6502	4.3493	baseline	13	0.004	Stop whistling and watch the boys march.	0
172.0836	5.7059	baseline	14	0.004	Jerk the cord, and out tumbles the gold.	1
179.9837	2.7485	baseline	15	0.004	Slide the tray across the glass top.	0
184.9672	3.4996	baseline	16	0.004	The cloud moved in a stately way and was gone.	0
190.1506	3.123	baseline	17	0.004	Light maple makes for a swell room.	0
194.7341	2.9863	baseline	18	0.004	Set the piece here and say nothing.	0
199.3174	3.5938	baseline	19	0.004	Choose between the high road and the low.	0
204.0841	2.6422	baseline	20	0.004	Dull stories make her laugh.	0
208.0842	3.5928	random1	1	0.028	The loss of the second ship was hard to take.	0
213.4342	4.0734	random1	2	0.09	The cement had dried when he moved it.	1
218.901	2.7654	random1	3	0.144	Write at once or you may forget it.	1
224.3677	3.8092	random1	4	0.041	The large house had hot water taps.	1
229.4012	3.8943	random1	5	0.151	Live wires should be kept covered.	1
239.6847	3.1125	random1	6	0.018	The wreck occurred by the bank on Main Street.	0
244.8347	2.7852	random1	7	0.081	Do that with a wooden stick.	1
249.0015	4.6729	random1	8	0.055	The doorknob was made of bright clean brass.	1
260.1349	4.0409	random1	9	0.233	It is hard to erase blue or red ink.	1
267.1518	3.9343	random1	10	0.043	The fly made its way along the wall.	1
276.0018	2.8983	random1	11	0.013	The ancient coin was quite dull and worn.	0
280.2686	4.2221	random1	12	0.224	They took the axe and the saw to the forest.	1
286.0353	3.7501	random1	13	0.114	Rake the rubbish up and then burn it.	1
291.3688	3.3353	random1	14	0.196	The shaky barn fell with a loud crash.	1
298.1688	4.8214	random1	15	0.06	Slash the gold cloth into fine ribbons.	0
305.1023	5.4059	random1	16	0.174	A pencil with black lead writes best.	1
312.6542	4.0284	random1	17	0.01	Schools for ladies teach charm and grace.	0
318.7858	5.5509	random1	18	0.146	Coax a young calf to drink from a bucket.	1
325.7526	4.3747	random1	19	0.191	The lamp shone with a steady green flame.	1
331.586	4.0998	random1	20	0.147	Jazz and swing fans like fast music.	1
338.0028	7.1925	random1	21	0.22	Grace makes up for lack of beauty.	1
349.6363	5.0528	random1	22	0.169	No hardship seemed to make him sad.	1
356.4698	3.8179	random1	23	0.138	Jerk that dart from the cork target.	1
362.4866	5.4712	random1	24	0.239	A list of names is carved around the base.	1
369.7867	5.3852	random1	25	0.08	The sense of smell is better than that of touch.	1
377.1201	4.0424	random1	26	0.004	Three for a dime, the young peddler cried.	0
382.4202	5.8045	random1	27	0.252	No cement will hold hard wood.	1
389.9036	5.1034	random1	28	0.204	The sheep were led home by a dog.	1
397.237	4.5043	random1	29	0.233	We now have a new base for shipping.	1
403.6871	3.9967	random1	30	0.12	A pod is what peas always grow in.	0
410.2872	4.3949	random1	31	0.092	A large size in stockings is hard to sell.	1
415.7539	6.0544	random1	32	0.147	The juice of lemons makes fine punch.	1
425.7374	5.0126	random1	33	0.236	Four hours of steady work faced us.	1
432.821	5.6232	random1	34	0.106	The birch canoe slid on the smooth planks.	1
440.8044	4.358	random1	35	0.126	It's easy to tell the depth of a well.	1
448.0545	4.5301	random1	36	0.032	The box was thrown beside the parked truck.	0
454.2046	4.4105	random1	37	0.115	The hogs were fed chopped corn and garbage.	1
460.4232	3.8064	random1	38	0.016	Rice is often served in round bowls.	0
465.4047	6.7989	random1	39	0.082	These days a chicken leg is a rare dish.	1
474.4215	5.1483	random1	40	0.105	Glue the sheet to the dark blue background.	1
481.7717	4.4204	random1	41	0.143	The pearl was worn in a thin silver ring.	1
488.4218	3.8488	random1	42	0.249	The two met while playing on the sand.	1
493.3551	3.5704	random1	43	0.057	The walled town was seized without a fight.	0
498.8553	4.4286	random1	44	0.023	The lease ran out in sixteen weeks.	0
504.772	4.4464	random1	45	0.184	The ink stain dried on the finished page.	1
517.5721	5.3549	random1	46	0.087	A yacht slid around the point into the bay.	1
530.9891	4.2868	random1	47	0.037	A tame squirrel makes a nice pet.	1
536.8059	5.7323	random1	48	0.188	The fruit peel was cut in thick slices.	1
544.9393	4.2691	random1	49	0.035	The horn of the car woke the sleeping cop.	0
550.4895	3.9176	random1	50	0.02	The heart beat strongly and with firm strokes.	0
556.6561	4.0774	adaption	1	0.204	The tree top waved in a graceful way.	1
562.2562	4.5638	adaption	2	0.204	Those thistles bend in a high wind.	1
571.4564	5.0332	adaption	3	0.204	The cigar burned a hole in the desk top.	1
577.7731	5.5867	adaption	4	0.204	The spot on the blotter was made by green ink.	1
584.9732	5.041	adaption	5	0.204	The just claim got the right verdict.	1
