onset	duration	trial_type	trial	delay	sentence	detected_delay
829.5679	3.7812	adaption	11	0.204	The kitten chased the dog down the street.	1
839.2847	4.2698	adaption	12	0.204	Try to trace the fine lines of the painting.	1
847.2348	4.7416	adaption	13	0.204	Pages bound in cloth make a book.	1
855.1682	4.4303	adaption	14	0.204	Women form less than half of the group.	1
866.6184	4.9771	adaption	15	0.204	The beach is dry and shallow at low tide.	1
874.6852	4.2844	adaption	16	0.204	A gem in the rough needs work to polish.	1
881.652	4.9317	adaption	17	0.204	Nine rows of soldiers stood in a line.	1
892.8688	3.7924	adaption	18	0.204	Code is used when secrets are sent.	1
900.2522	4.3431	adaption	19	0.204	The zones merge in the central part of town.	1
909.2357	4.4452	adaption	20	0.204	The idea is to sew both edges straight.	1
917.0358	3.9234	adaption	21	0.204	A six comes up more often than a ten.	0
924.3526	3.237	adaption	22	0.204	A plea for funds seems to come again.	0
933.7195	3.4835	adaption	23	0.204	Sweet words work better than fierce.	0
940.3528	4.9042	adaption	24	0.204	Greet the new guests and leave quickly.	1
956.7531	4.6119	adaption	25	0.204	There is a strong chance it will happen once more.	1
969.4033	4.9744	adaption	26	0.204	He lent his coat to the tall gaunt stranger.	1
980.6035	4.7714	adaption	27	0.204	Lush ferns grow on the lofty rocks.	1
993.9203	5.3872	adaption	28	0.204	When the frost has come it is time for turkey.	1
1004.3371	4.264	adaption	29	0.204	A thin stripe runs down the middle.	0
1012.5873	4.6676	adaption	30	0.204	The duke left the park in a silver coach.	0
1024.7731	4.7668	adaption	31	0.204	Hats are worn to tea and not to dinner.	1
1035.0877	4.1697	adaption	32	0.204	The straw nest housed five robins.	0
1045.2044	4.9223	adaption	33	0.204	Beat the dust from the rug onto the lawn.	1
1053.9712	4.5454	adaption	34	0.204	Seed is needed to plant the spring corn.	1
1066.6881	4.1775	adaption	35	0.204	The chap slipped into the crowd and was lost.	1
1076.7049	5.4058	adaption	36	0.204	Say it slowly but make it ring clear.	1
1086.0217	4.015	adaption	37	0.204	The boy owed his pal thirty cents.	1
1093.1718	4.1271	adaption	38	0.204	Screen the porch with woven straw mats.	1
1102.2053	4.1394	adaption	39	0.204	Draw the chart with heavy black lines.	0
1113.5888	3.1932	adaption	40	0.204	The ramp led up to the wide highway.	0
1121.7889	3.319	adaption	41	0.204	The first part of the plan needs changing.	0
1129.6724	4.0414	adaption	42	0.204	A round mat will cover the dull spot.	1
1139.9393	3.468	adaption	43	0.204	Pick a card and slip it under the pack.	1
1147.0227	4.5106	adaption	44	0.204	A good book informs of what we ought to know.	0
1156.9894	3.8935	adaption	45	0.204	Be sure to set that lamp firmly in the hole.	0
1167.9897	3.9864	adaption	46	0.204	Cap the jar with a tight brass cover.	0
1184.7232	4.3607	adaption	47	0.204	You cannot brew tea in a cold pot.	0
1198.0906	3.5981	adaption	48	0.204	Hang tinsel from both branches.	0
1208.0403	4.3977	adaption	49	0.204	The mail comes in three batches per day.	1
1217.4737	4.57	adaption	50	0.204	The poor boy missed the boat again.	1
1226.9072	5.0779	adaption	51	0.204	The farmer swapped his horse for a brown ox.	1
1236.874	4.3008	adaption	52	0.204	Green moss grows on the northern side.	0
1254.1914	4.1151	adaption	53	0.204	The latch on the back gate needed a nail.	1
1264.1578	4.5621	adaption	54	0.204	The team with the best timing looks good.	1
1272.8245	4.9892	adaption	55	0.204	Sit on the perch and tell the others what to do.	0
1283.2747	5.2324	adaption	56	0.204	Tea in thin china has a sweet taste.	1
1296.975	4.0648	adaption	57	0.204	The early phase of life moves fast.	1
1306.9918	4.6854	adaption	58	0.204	A steep trail is painful for our feet.	0
1317.4085	5.034	adaption	59	0.204	The ram scared the school children off.	0
1330.1255	5.7776	adaption	60	0.204	Pitch the straw through the door of the stable.	0
1341.4756	4.6729	adaption	61	0.204	The sheep were led home by a dog.	0
1358.8926	4.6195	adaption	62	0.204	Three for a dime, the young peddler cried.	0
1378.1428	4.0286	adaption	63	0.204	A list of names is carved around the base.	0
1392.9764	5.423	adaption	64	0.204	Jerk that dart from the cork target.	0
1402.3099	3.8396	adaption	65	0.204	Grace makes up for lack of beauty.	0
1417.5601	4.7934	adaption	66	0.204	We now have a new base for shipping.	0
1428.2102	4.3326	adaption	67	0.204	No hardship seemed to make him sad.	0
1437.3271	4.2855	adaption	68	0.204	A pod is what peas always grow in.	1
1444.3772	5.1453	adaption	69	0.204	The sense of smell is better than that of touch.	1
1456.4273	4.5245	adaption	70	0.204	No cement will hold hard wood.	1
1464.6109	4.3309	adaption	71	0.204	Tend the sheep while the dog wanders.	0
1476.5443	3.9546	adaption	72	0.204	He crawled with care along the ledge.	1
1482.2444	4.7969	adaption	73	0.204	Feed the white mouse some flower seeds.	1
1491.4112	3.988	adaption	74	0.204	The lake sparkled in the red hot sun.	1
1500.7446	4.0042	adaption	75	0.204	Plead to the council to free the poor thief.	0
1509.6781	4.0924	adaption	76	0.204	This plank was made for walking on .	1
1517.4116	3.6771	adaption	77	0.204	The thaw came early and freed the stream.	1
1527.4285	4.5455	adaption	78	0.204	Better hash is made of rare beef.	0
1538.2286	4.0868	adaption	79	0.204	The key you designed will fit the lock.	1
1553.9622	5.2929	adaption	80	0.204	He took the lead and kept it the whole distance.	1
1571.5458	4.4811	random2	1	0.217	He knew the skill of the great young actress.	1
1578.7458	4.2315	random2	2	0.156	A shower of dirt fell from the hot pipes.	0
1587.5627	3.4045	random2	3	0.016	An abrupt start does not win the prize.	0
1594.3294	4.1239	random2	4	0.121	The office paint was a dull, sad tan.	0
1601.0462	4.3014	random2	5	0.216	Drop the two when you add the figures.	0
1611.3798	4.949	random2	6	0.206	At that high level the air is pure.	1
1622.2966	3.8058	random2	7	0.113	A filing case is now hard to buy.	0
1630.88	4.4281	random2	8	0.127	Wood is best for making toys and blocks.	0
1638.9634	3.335	random2	9	0.085	A rag will soak up spilled water.	0
1645.997	4.0514	random2	10	0.139	The jacket hung on the back of the wide chair.	0
1657.2637	3.7419	random2	11	0.072	Hurdle the pit with the aid of a long pole.	0
1664.0305	4.8452	random2	12	0.221	The pencil was cut to be sharp at both ends.	1
1674.6307	5.3062	random2	13	0.123	A strong bid may scare your partner stiff.	0
1688.6975	5.5159	random2	14	0.194	Even a just cause needs power to win.	1
1701.6478	5.6263	random2	15	0.247	A thing of small note can cause despair.	1
1711.7145	3.9415	random2	16	0.06	Cheap clothes are flashy but don't last.	0
1717.8313	3.5273	random2	17	0.155	Peep under the tent and see the clowns.	0
1726.2815	5.8503	random2	18	0.225	The leaf drifts along with a slow spin.	0
1741.0984	4.646	random2	19	0.11	Flood the mails with requests for this book.	0
1751.3651	3.8249	random2	20	0.02	A thick coat of black paint covered all.	0
1761.5819	4.5815	random2	21	0.165	She has a smart way of wearing clothes.	1
1771.5321	4.2289	random2	22	0.18	We admire and love a good cook.	1
1779.6496	4.9411	random2	23	0.246	Acid burns holes in wool cloth.	1
1788.5991	4.1256	random2	24	0.183	Fairy tales should be fun to write.	1
1796.5159	3.7749	random2	25	0.061	Add the column and put the sum here.	1
1803.7659	3.8591	random2	26	0.097	The third act was dull and tired the players.	1
1811.0161	4.1429	random2	27	0.201	There the flood mark is ten inches.	1
1817.2328	3.9008	random2	28	0.181	Eight miles of woodland burned to waste.	1
1822.8162	4.4758	random2	29	0.126	A young child should not suffer fright.	1
1835.6664	3.9345	random2	30	0.067	He carved a head from the round block of marble.	0
1841.7666	4.0089	random2	31	0.158	Sickness kept him home the third week.	1
1848.8332	2.7247	random2	32	0.005	The friendly gang left the drug store.	0
1855.5668	4.8369	random2	33	0.191	The ship was torn apart on the sharp reef.	1
1865.0836	4.2779	random2	34	0.144	Mesh wire keeps chicks inside.	1
1873.304	7.6306	random2	35	0.166	Lift the square stone over the fence.	1
1892.9173	4.2133	random2	36	0.245	Hop over the fence and plunge in.	1
1899.084	4.4209	random2	37	0.072	A king ruled the state in the early days.	0
1907.4008	3.6783	random2	38	0.014	The rope will bind the seven books at once.	0
1913.8176	3.7319	random2	39	0.081	The lazy cow lay in the cool grass.	0
1924.1177	4.5329	random2	40	0.252	The wide road shimmered in the hot sun.	1
1931.8346	3.2864	random2	41	0.01	A cloud of dust stung his tender eyes.	0
1938.0513	4.8358	random2	42	0.073	To reach the end he needs much courage.	0
1947.0181	4.1949	random2	43	0.194	Quench your thirst, then eat the crackers.	1
1963.9714	4.3734	random2	44	0.151	Shape the clay gently into block form.	1
1971.0519	4.811	random2	45	0.088	The shelves were bare of both jam or crackers.	1
1979.1852	4.6196	random2	46	0.152	All sat frozen and watched the screen.	1
1987.2687	4.5503	random2	47	0.046	Tight curls get limp on rainy days.	0
1997.4856	4.4987	random2	48	0.123	A joy to every child is the swan boat.	1
2005.8524	4.3378	random2	49	0.171	Hedge apples may stain your hands green.	1
2020.1692	4.4414	random2	50	0.037	A ridge on a smooth surface is a bump or flaw.	0
