onset	duration	trial_type	trial	delay	sentence	detected_delay
350.7052	3.5788	random1	31	0.121	Green ice frosted the punch bowl.	1
356.0571	4.3133	random1	32	0.165	The stitch will serve but needs to be shortened.	1
361.8387	3.8984	random1	33	0.095	Seven seals were stamped on great sheets.	1
367.8221	3.6497	random1	34	0.106	A thin book fits in the side pocket.	1
372.9221	4.4041	random1	35	0.109	Our troops are set to strike heavy blows.	1
378.6723	4.4924	random1	36	0.212	A stuffed chair slipped from the moving van.	1
384.4557	4.6996	random1	37	0.18	The steady drip is worse than a drenching rain.	1
390.6057	3.5963	random1	38	0.12	The hail pattered on the burnt brown grass.	1
395.3392	3.5816	random1	39	0.004	The gloss on top made it unfit to read.	0
399.956	4.8193	random1	40	0.191	A flat pack takes less luggage space.	1
406.0561	4.7737	random1	41	0.139	A quart of milk is water for the most part.	1
412.0894	3.8992	random1	42	0.007	In the rear of the ground floor was a large passage.	0
417.1062	3.2573	random1	43	0.013	They told wild tales to frighten him.	0
421.4229	4.963	random1	44	0.238	The odor of spring makes young hearts jump.	1
427.707	4.8134	random1	45	0.171	Shut the hatch before the waves push it in.	1
433.7231	5.0997	random1	46	0.191	Crack the walnut with your sharp side teeth.	1
439.8899	4.7475	random1	47	0.252	The three story house was built of stone.	1
445.9734	3.3188	random1	48	0.046	Send the stuff in a thick paper bag.	1
450.4233	4.6753	random1	49	0.214	The way to save money is not to spend much.	1
456.4234	4.9457	random1	50	0.251	He offered proof in the form of a large chart.	0
463.4569	4.1107	adaption	1	0.204	Cheap clothes are flashy but don't last.	1
469.4736	5.1562	adaption	2	0.204	The pencil was cut to be sharp at both ends.	1
478.7071	5.5283	adaption	3	0.204	Even a just cause needs power to win.	1
485.8079	4.21	adaption	4	0.204	A thick coat of black paint covered all.	1
491.3076	5.0367	adaption	5	0.204	The leaf drifts along with a slow spin.	1
497.5907	5.024	adaption	6	0.204	Peep under the tent and see the clowns.	1
503.8242	5.2529	adaption	7	0.204	Flood the mails with requests for this book.	1
510.3411	5.2304	adaption	8	0.204	A strong bid may scare your partner stiff.	1
516.7743	5.2435	adaption	9	0.204	Hurdle the pit with the aid of a long pole.	1
523.1578	5.0426	adaption	10	0.204	A thing of small note can cause despair.	1
529.5412	5.6494	adaption	11	0.204	The cigar burned a hole in the desk top.	1
536.4083	4.8207	adaption	12	0.204	The young kid jumped the rusty gate.	1
542.6414	4.3622	adaption	13	0.204	Guess the result from the first scores.	1
554.7416	5.5307	adaption	14	0.204	Mud was spattered on the front of his white shirt.	1
561.875	5.5235	adaption	15	0.204	The spot on the blotter was made by green ink.	1
569.0251	4.7478	adaption	16	0.204	Those thistles bend in a high wind.	1
575.3419	4.1815	adaption	17	0.204	A salt pickle tastes fine with ham.	1
580.9926	3.5216	adaption	18	0.204	Pure bred poodles have curls.	1
585.6754	3.7655	adaption	19	0.204	The tree top waved in a graceful way.	1
590.5421	4.9694	adaption	20	0.204	The just claim got the right verdict.	1
596.7589	3.6073	adaption	21	0.204	Some ads serve to cheat buyers.	1
601.5089	5.0957	adaption	22	0.204	He broke his ties with groups of former friends.	1
607.8258	5.1933	adaption	23	0.204	They floated on the raft to sun their white backs.	1
614.1592	4.9783	adaption	24	0.204	A waxed floor makes us lose balance.	1
624.1593	4.0479	adaption	25	0.204	Whitings are small fish caught in nets.	1
629.4761	4.5456	adaption	26	0.204	Jerk the rope and the bell rings weakly.	1
635.3928	4.0916	adaption	27	0.204	They are pushed back each time they attack.	1
640.6102	3.3371	adaption	28	0.204	Try to have the court decide the case.	1
645.1763	3.3218	adaption	29	0.204	The map had an X that meant nothing.	1
649.8263	4.3744	adaption	30	0.204	Madam, this is the best brand of corn.	1
655.3598	3.7517	adaption	31	0.204	Bathe and relax in the cool green grass.	1
660.1289	3.1975	adaption	32	0.204	Fill the ink jar with sticky glue.	1
664.4099	4.0032	adaption	33	0.204	The copper bowl shone in the sun's rays.	1
669.4766	4.9191	adaption	34	0.204	He smoke a big pipe with strong contents.	1
675.8935	3.5249	adaption	35	0.204	We need grain to keep our mules healthy.	1
680.6435	3.6057	adaption	36	0.204	Pack the records in a neat thin case.	1
693.3437	3.6463	adaption	37	0.204	Glass will clink when struck by metal.	1
698.5604	3.5163	adaption	38	0.204	The plush chair leaned against the wall.	1
703.3105	4.6207	adaption	39	0.204	Boards will warp unless kept dry.	1
709.1606	3.8414	adaption	40	0.204	The crunch of feet in the snow was the only sound.	1
714.2941	3.4507	adaption	41	0.204	A plea for funds seems to come again.	1
718.9774	2.9103	adaption	42	0.204	Sweet words work better than fierce.	1
723.0109	3.7076	adaption	43	0.204	Lush ferns grow on the lofty rocks.	1
734.7949	3.5447	adaption	44	0.204	A six comes up more often than a ten.	1
739.8277	3.3188	adaption	45	0.204	A thin stripe runs down the middle.	1
744.3945	4.2065	adaption	46	0.204	There is a strong chance it will happen once more.	1
749.8946	3.5532	adaption	47	0.204	When the frost has come it is time for turkey.	1
754.6447	3.6579	adaption	48	0.204	He lent his coat to the tall gaunt stranger.	1
759.6947	3.2547	adaption	49	0.204	The duke left the park in a silver coach.	1
764.2447	3.0796	adaption	50	0.204	Greet the new guests and leave quickly.	1
768.4782	4.2208	adaption	51	0.204	Soak the cloth and drown the sharp odor.	1
773.8282	3.7496	adaption	52	0.204	The horse trotted around the field at a brisk pace.	1
778.6616	3.603	adaption	53	0.204	The red tape bound the smuggled food.	1
783.645	3.8343	adaption	54	0.204	Cut the cord that binds the box tightly.	1
789.382	3.8958	adaption	55	0.204	Find the twin who stole the pearl necklace.	1
794.4286	3.0481	adaption	56	0.204	The junk yard had a mouldy smell.	1
798.5119	4.1796	adaption	57	0.204	The flint sputtered and lit a pine torch.	1
803.7287	4.0255	adaption	58	0.204	The cold drizzle will halt the bond drive.	1
808.8454	3.9315	adaption	59	0.204	Nine men were hired to dig the ruins.	1
813.9312	3.4046	adaption	60	0.204	Look in the corner to find the tan shirt.	1
818.329	3.5336	adaption	61	0.204	Set the piece here and say nothing.	1
823.029	3.5764	adaption	62	0.204	The cloud moved in a stately way and was gone.	1
827.6124	3.056	adaption	63	0.204	Get the trust fund to the bank early.	1
831.7292	3.802	adaption	64	0.204	Jerk the cord, and out tumbles the gold.	1
836.5459	3.4881	adaption	65	0.204	Slide the tray across the glass top.	1
841.0959	3.2251	adaption	66	0.204	Choose between the high road and the low.	1
847.3793	3.652	adaption	67	0.204	Stop whistling and watch the boys march.	1
852.0794	3.4229	adaption	68	0.204	Light maple makes for a swell room.	1
856.7462	5.1064	adaption	69	0.204	A stiff cord will do to fasten your shoe.	1
862.8796	2.6921	adaption	70	0.204	Dull stories make her laugh.	1
867.763	3.3434	adaption	71	0.204	No cement will hold hard wood.	1
872.3464	3.4628	adaption	72	0.204	We now have a new base for shipping.	1
877.2299	4.0658	adaption	73	0.204	Jerk that dart from the cork target.	1
882.9633	4.219	adaption	74	0.204	No hardship seemed to make him sad.	1
888.28	5.4926	adaption	75	0.204	The sense of smell is better than that of touch.	1
901.1802	5.1253	adaption	76	0.204	A list of names is carved around the base.	1
907.8803	3.7759	adaption	77	0.204	The sheep were led home by a dog.	1
914.4637	4.2307	adaption	78	0.204	A pod is what peas always grow in.	1
919.9805	4.8483	adaption	79	0.204	Three for a dime, the young peddler cried.	1
926.3806	4.4708	adaption	80	0.204	Grace makes up for lack of beauty.	1
934.6807	4.7365	random2	1	0.082	The cup cracked and spilled its contents.	1
941.0641	3.9437	random2	2	0.181	The tiny girl took off her hat.	1
946.3642	4.0263	random2	3	0.083	Feel the heat of the weak dying flame.	1
951.698	3.5952	random2	4	0.245	The harder he tried the less he got done.	1
956.5977	4.1662	random2	5	0.096	Type out three lists of orders.	1
961.8311	4.6833	random2	6	0.204	The wharf could be seen at the farther shore.	1
967.5312	3.702	random2	7	0.148	Paste can cleanse the most dirty brass.	1
972.3646	4.1713	random2	8	0.096	It caught its hind paw in a rusty trap.	1
977.5147	3.756	random2	9	0.067	The slang word for raw whiskey is booze.	1
982.3314	5.3617	random2	10	0.19	The boss ran the show with a watchful eye.	1
988.7482	3.7037	random2	11	0.121	The theft of the pearl pin was kept secret.	1
993.3982	3.7006	random2	12	0.125	Flax makes a fine brand of paper.	1
998.315	4.5823	random2	13	0.126	A rich farm is rare in this sandy waste.	1
1008.0651	3.3821	random2	14	0.186	Neat plans fail without luck.	1
1012.6153	3.2148	random2	15	0.024	The black trunk fell from the landing.	1
1017.0986	4.554	random2	16	0.247	His wide grin earned many friends.	1
1022.9321	3.3594	random2	17	0.062	Press the pedal with your left foot.	0
1027.2489	5.3769	random2	18	0.129	The vast space stretched into the far distance.	1
1033.7822	4.1143	random2	19	0.238	The bank pressed for payment of the debt.	1
1039.7656	3.8894	random2	20	0.126	Shake hands with this friendly child.	1
1044.849	2.7811	random2	21	0.052	Do that with a wooden stick.	0
1048.7825	4.2142	random2	22	0.05	The doorknob was made of bright clean brass.	0
1054.1159	5.3832	random2	23	0.215	It is hard to erase blue or red ink.	1
1060.5493	3.4287	random2	24	0.104	Live wires should be kept covered.	1
1065.5994	3.6334	random2	25	0.056	The large house had hot water taps.	1
1075.8829	3.4032	random2	26	0.191	The cement had dried when he moved it.	1
1080.7829	4.0459	random2	27	0.064	The loss of the second ship was hard to take.	1
1086.083	3.3046	random2	28	0.008	The wreck occurred by the bank on Main Street.	0
1090.5831	3.6673	random2	29	0.181	The fly made its way along the wall.	1
1097.7331	3.1877	random2	30	0.056	Write at once or you may forget it.	0
1102.0666	3.677	random2	31	0.094	Cod is the main business of the north shore.	1
1107.2833	4.4508	random2	32	0.226	Dunk the stale biscuits into strong drink.	1
1113.1	4.5365	random2	33	0.23	To send it now in large amounts is bad.	1
1119.2835	3.6157	random2	34	0.033	The slab was hewn from heavy blocks of slate.	0
1123.8502	4.9916	random2	35	0.134	The mule trod the treadmill day and night.	1
1129.7503	3.9942	random2	36	0.028	The aim of the contest is to raise a great fund.	0
1135.2171	5.4057	random2	37	0.233	A smatter of French is worse than none.	1
1144.8505	3.0425	random2	38	0.015	The roof should be tilted at a sharp slant.	0
1149.9006	4.7107	random2	39	0.15	There is a fine hard tang in salty air.	1
1155.834	4.5519	random2	40	0.203	The rarest spice comes from the far East.	1
1166.5508	4.1284	random2	41	0.068	Press the pants and sew a button on the vest.	1
1173.601	4.4124	random2	42	0.133	The fish twisted and turned on the bent hook.	1
1179.0844	4.0637	random2	43	0.126	Her purse was full of useless trash.	1
1184.1679	3.4751	random2	44	0.118	Two blue fish swam in the tank.	1
1188.7679	3.7779	random2	45	0.074	The swan dive was far short of perfect.	1
1193.7846	5.3916	random2	46	0.245	It snowed, rained, and hailed the same morning.	1
1200.4014	5.2531	random2	47	0.2	The small pup gnawed a hole in the sock.	1
1206.8515	3.5698	random2	48	0.153	Read verse out loud for pleasure.	1
1211.7849	4.0191	random2	49	0.134	The beauty of the view stunned the young boy.	1
1217.0516	4.047	random2	50	0.253	The colt reared and threw the tall rider.	1
