onset	duration	trial_type	trial	delay	sentence	detected_delay
340.255	4.5149	random1	26	0.057	On the islands the sea breeze is soft and mild.	1
346.4384	4.7779	random1	27	0.162	This will lead the world to more sound and fury.	1
353.0219	4.0409	random1	28	0.189	The rush for funds reached its peak Tuesday.	1
360.1886	4.3283	random1	29	0.179	The birch looked stark white and lonesome.	1
366.8221	4.2692	random1	30	0.179	To make pure ice, you freeze water.	1
373.2388	3.2911	random1	31	0.025	Fine soap saves tender skin.	0
378.8723	4.5199	random1	32	0.237	Bad nerves are jangled by a door slam.	1
390.2724	6.0684	random1	33	0.025	A cruise in warm waters in a sleek yacht is fun.	1
398.0058	3.2139	random1	34	0.114	It was done before the boy could see it.	1
403.6392	4.0029	random1	35	0.187	The square peg will settle in the round hole.	1
410.19	3.8104	random1	36	0.145	Crouch before you jump or miss the mark.	1
417.6728	3.6298	random1	37	0.068	Tear a thin sheet from the yellow pad.	1
424.3229	3.706	random1	38	0.209	Pack the kits and don't forget the salt.	1
429.973	3.9584	random1	39	0.199	A streak of color ran down the left edge.	1
436.4564	3.3616	random1	40	0.208	Poached eggs and tea must suffice.	1
442.0731	3.5914	random1	41	0.156	Those last words were a strong statement.	1
449.7233	4.459	random1	42	0.072	At night the alarm roused him from a deep sleep.	1
456.8568	3.5559	random1	43	0.041	If you mumble your speech will be lost.	1
462.9735	4.4135	random1	44	0.204	Either mud or dust are found at all times.	1
469.9569	4.1884	random1	45	0.134	Dill pickles are sour but taste fine.	1
476.2404	4.2554	random1	46	0.228	Down that road is the way to the grain farmer.	1
484.2238	4.2539	random1	47	0.086	Fill your pack with bright trinkets for the poor.	0
490.6905	4.8654	random1	48	0.13	The best method is to fix it in place with clips.	1
498.274	3.6322	random1	49	0.235	Read just what the meter says.	1
505.4241	4.6081	random1	50	0.17	He wrote his name boldly at the top of the sheet.	1
514.6409	3.5892	adaption	1	0.204	A list of names is carved around the base.	1
521.5411	3.8073	adaption	2	0.204	Three for a dime, the young peddler cried.	1
528.7245	3.782	adaption	3	0.204	A pod is what peas always grow in.	1
539.1079	3.988	adaption	4	0.204	Grace makes up for lack of beauty.	1
547.0914	3.9545	adaption	5	0.204	Jerk that dart from the cork target.	1
555.2082	3.1159	adaption	6	0.204	The sheep were led home by a dog.	1
561.1583	3.8921	adaption	7	0.204	No cement will hold hard wood.	1
567.1417	3.9391	adaption	8	0.204	We now have a new base for shipping.	1
573.7585	4.4565	adaption	9	0.204	The sense of smell is better than that of touch.	1
581.3087	3.6807	adaption	10	0.204	No hardship seemed to make him sad.	1
587.026	3.6099	adaption	11	0.204	Rice is often served in round bowls.	1
593.1421	4.2121	adaption	12	0.204	The box was thrown beside the parked truck.	1
599.3755	4.577	adaption	13	0.204	It's easy to tell the depth of a well.	0
605.309	3.9142	adaption	14	0.204	Glue the sheet to the dark blue background.	1
612.0424	3.9791	adaption	15	0.204	Four hours of steady work faced us.	1
618.3425	3.9014	adaption	16	0.204	These days a chicken leg is a rare dish.	1
624.6426	4.1677	adaption	17	0.204	The birch canoe slid on the smooth planks.	0
630.626	4.5666	adaption	18	0.204	The juice of lemons makes fine punch.	1
636.8761	4.0111	adaption	19	0.204	A large size in stockings is hard to sell.	1
642.6108	3.8351	adaption	20	0.204	The hogs were fed chopped corn and garbage.	1
649.093	3.6632	adaption	21	0.204	Write a fond note to the friend you cherish.	1
655.1436	4.5229	adaption	22	0.204	Port is a strong wine with a smoky taste.	1
661.3431	3.0981	adaption	23	0.204	Pluck the bright rose without leaves.	1
666.6265	3.4454	adaption	24	0.204	We frown when events take a bad turn.	1
672.1099	4.4403	adaption	25	0.204	A cramp is no small danger on a swim.	1
679.0435	3.6412	adaption	26	0.204	He said the same phrase thirty times.	1
686.6102	4.1284	adaption	27	0.204	Clothes and lodging are free to new men.	1
692.8937	4.2834	adaption	28	0.204	Bring your problems to the wise chief.	1
700.677	4.0981	adaption	29	0.204	The glow deepened in the eyes of the sweet girl.	1
707.5939	3.4438	adaption	30	0.204	Two plus seven is less than ten.	0
713.4772	3.5509	adaption	31	0.204	Brass rings are sold by these natives.	1
719.3774	3.3052	adaption	32	0.204	It takes a good trap to capture a bear.	1
724.5608	4.7601	adaption	33	0.204	The logs fell and tumbled into the clear stream.	1
731.9942	3.1733	adaption	34	0.204	Our plans right now are hazy.	0
737.511	3.1671	adaption	35	0.204	Just hoist it up and take it away.	1
742.5444	3.4283	adaption	36	0.204	Pour the stew from the pot into the plate.	1
748.3944	3.7768	adaption	37	0.204	A ripe plum is fit for a king's palate.	1
754.4112	2.9187	adaption	38	0.204	Each penny shone like new.	1
758.6946	3.4501	adaption	39	0.204	The man went to the woods to gather sticks.	1
764.0781	3.3133	adaption	40	0.204	The dirt piles were lines along the road.	1
769.9448	3.2772	adaption	41	0.204	He broke his ties with groups of former friends.	1
774.8629	3.0298	adaption	42	0.204	The map had an X that meant nothing.	1
780.4283	3.7029	adaption	43	0.204	They floated on the raft to sun their white backs.	1
792.0118	3.3645	adaption	44	0.204	Madam, this is the best brand of corn.	1
798.2119	3.0349	adaption	45	0.204	Jerk the rope and the bell rings weakly.	1
803.6787	4.0065	adaption	46	0.204	Whitings are small fish caught in nets.	1
810.7787	3.2649	adaption	47	0.204	A waxed floor makes us lose balance.	1
817.2122	3.1898	adaption	48	0.204	They are pushed back each time they attack.	1
823.4956	3.6248	adaption	49	0.204	Try to have the court decide the case.	1
828.9649	3.8739	adaption	50	0.204	Some ads serve to cheat buyers.	0
834.429	3.2646	adaption	51	0.204	Feed the white mouse some flower seeds.	1
839.8292	3.407	adaption	52	0.204	Tend the sheep while the dog wanders.	0
845.1292	3.9935	adaption	53	0.204	The key you designed will fit the lock.	1
851.4127	3.7405	adaption	54	0.204	The lake sparkled in the red hot sun.	1
857.0461	3.4738	adaption	55	0.204	This plank was made for walking on .	1
862.3128	3.9336	adaption	56	0.204	He took the lead and kept it the whole distance.	1
868.3629	3.3382	adaption	57	0.204	He crawled with care along the ledge.	1
873.513	3.2828	adaption	58	0.204	Plead to the council to free the poor thief.	1
878.7631	3.6553	adaption	59	0.204	The thaw came early and freed the stream.	0
883.5299	3.1754	adaption	60	0.204	Better hash is made of rare beef.	1
888.3299	3.5901	adaption	61	0.204	The child almost hurt the small dog.	1
893.9133	3.7573	adaption	62	0.204	Add the store's account to the last cent.	1
900.4467	4.1101	adaption	63	0.204	The sky that morning was clear and bright blue.	0
906.4635	3.292	adaption	64	0.204	Sunday is the best part of the week.	1
914.3136	3.6398	adaption	65	0.204	The new girl was fired today at noon.	1
920.2137	3.6663	adaption	66	0.204	They felt gay when the ship arrived in port.	1
926.2805	3.0941	adaption	67	0.204	Steam hissed from the broken valve.	0
930.6138	3.6875	adaption	68	0.204	There was a sound of dry leaves outside.	1
936.6669	3.257	adaption	69	0.204	Torn scraps littered the stone floor.	0
942.5141	3.1444	adaption	70	0.204	The doctor cured him with these pills.	1
949.4642	4.0323	adaption	71	0.204	Beat the dust from the rug onto the lawn.	1
955.3976	3.6975	adaption	72	0.204	Say it slowly but make it ring clear.	1
961.0643	4.2292	adaption	73	0.204	Screen the porch with woven straw mats.	1
967.4311	3.413	adaption	74	0.204	Hats are worn to tea and not to dinner.	1
972.3812	3.4057	adaption	75	0.204	The ramp led up to the wide highway.	1
978.7813	2.7961	adaption	76	0.204	The straw nest housed five robins.	1
983.2653	3.7668	adaption	77	0.204	The chap slipped into the crowd and was lost.	0
989.4982	3.5723	adaption	78	0.204	Seed is needed to plant the spring corn.	0
995.3815	3.3437	adaption	79	0.204	The boy owed his pal thirty cents.	1
1000.3649	2.7911	adaption	80	0.204	Draw the chart with heavy black lines.	1
1004.615	3.5718	random2	1	0.221	The beetle droned in the hot June sun.	1
1014.0984	4.4537	random2	2	0.163	The pleasant hours fly by much too soon.	1
1022.6986	3.9076	random2	3	0.193	A big wet stain was on the round carpet.	1
1028.9321	4.4643	random2	4	0.147	The kite dipped and swayed, but stayed aloft.	1
1036.7988	3.6918	random2	5	0.192	The door was barred, locked, and bolted as well.	1
1045.2656	5.7104	random2	6	0.235	The little tales they tell are false.	1
1053.9991	4.1111	random2	7	0.091	Ripe pears are fit for a queen's table.	1
1066.4178	4.1053	random2	8	0.238	She blushed when he gave her a white orchid.	1
1073.9331	3.5882	random2	9	0.148	The room was crowded with a wild mob.	1
1079.9501	3.2017	random2	10	0.019	This strong arm shall shield your honor.	0
1085.2662	3.4682	random2	11	0.22	The early phase of life moves fast.	1
1090.783	3.3102	random2	12	0.098	The ram scared the school children off.	0
1096.2664	4.0731	random2	13	0.106	The team with the best timing looks good.	1
1102.1165	3.2778	random2	14	0.25	Green moss grows on the northern side.	1
1108.7332	3.1715	random2	15	0.005	Tea in thin china has a sweet taste.	0
1114.25	4.0131	random2	16	0.081	The latch on the back gate needed a nail.	0
1119.9334	4.2561	random2	17	0.185	Sit on the perch and tell the others what to do.	1
1125.9335	4.4066	random2	18	0.194	The farmer swapped his horse for a brown ox.	0
1132.1335	3.4612	random2	19	0.081	Pitch the straw through the door of the stable.	0
1138.3337	3.8274	random2	20	0.12	A steep trail is painful for our feet.	1
1144.2005	3.935	random2	21	0.196	Write fast if you want to finish early.	1
1150.8506	4.1792	random2	22	0.19	The barrel of beer was a brew of malt and hops.	1
1156.884	3.3285	random2	23	0.207	Watch the log float in the wide river.	1
1162.984	3.339	random2	24	0.02	Tin cans are absent from store shelves.	0
1167.8841	3.3176	random2	25	0.243	The gold ring fits only a pierced ear.	1
1172.5175	3.0672	random2	26	0.062	The old pan was covered with hard fudge.	0
1182.7844	4.0454	random2	27	0.147	The heap of fallen leaves was set on fire.	1
1189.8178	3.9943	random2	28	0.239	His shirt was clean but one button was gone.	1
1200.7346	4.5866	random2	29	0.143	The mute muffled the high tones of the horn.	0
1207.0847	3.4752	random2	30	0.051	The node on the stalk of wheat grew daily.	0
1214.3515	3.3985	random2	31	0.029	It is late morning on the old wall clock.	0
1223.5683	3.3394	random2	32	0.073	Pink clouds floated with the breeze.	0
1229.5684	3.9137	random2	33	0.082	Slide the box into that empty space.	0
1237.9518	4.2081	random2	34	0.205	Let's all join as we sing the last chorus.	1
1247.1187	3.695	random2	35	0.16	The beam dropped down on the workman's head.	1
1253.7021	3.8139	random2	36	0.098	She danced like a swan, tall and graceful.	0
1259.4355	3.7911	random2	37	0.117	The fight will end in just six minutes.	0
1264.5023	4.9067	random2	38	0.24	The tube was blown and the tire flat and useless.	1
1271.2024	3.5253	random2	39	0.163	The plant grew large and green in the window.	1
1276.6191	2.8034	random2	40	0.177	The last switch cannot be turned off.	1
1280.8858	3.2315	random2	41	0.017	A fence cuts through the corner lot.	0
1287.386	3.4657	random2	42	0.018	The kite flew wildly in the high wind.	0
1294.0194	3.3266	random2	43	0.039	The tin box held priceless stones.	0
1300.1028	3.6656	random2	44	0.099	We don't get much money but we have fun.	0
1310.6196	3.5861	random2	45	0.066	The case was puzzling to the old and wise.	0
1318.9531	3.8825	random2	46	0.121	We need an end of all such matter.	1
1325.5699	3.8081	random2	47	0.01	The bright lanterns were gay on the dark lawn.	0
1332.9533	3.4549	random2	48	0.033	A fur muff is stylish once more.	0
1338.7701	3.4366	random2	49	0.007	The youth drove with zest, but little skill.	0
1344.7035	3.6057	random2	50	0.244	Five years he lived with a shaggy dog.	1
