onset	duration	trial_type	trial	delay	sentence	detected_delay
1109.5404	3.4751	adaption	76	0.204	Feed the white mouse some flower seeds.	1
1116.1071	3.6267	adaption	77	0.204	He took the lead and kept it the whole distance.	1
1124.2739	2.802	adaption	78	0.204	This plank was made for walking on .	1
1132.0574	3.3843	adaption	79	0.204	The thaw came early and freed the stream.	1
1139.2742	3.1897	adaption	80	0.204	He crawled with care along the ledge.	1
1146.7743	3.1278	random2	1	0.105	A thin stripe runs down the middle.	1
1153.5244	3.3519	random2	2	0.085	The duke left the park in a silver coach.	0
1159.2578	3.7371	random2	3	0.231	He lent his coat to the tall gaunt stranger.	1
1165.9746	3.0986	random2	4	0.04	When the frost has come it is time for turkey.	0
1170.9913	3.0807	random2	5	0.114	Greet the new guests and leave quickly.	0
1178.4414	3.3407	random2	6	0.071	Lush ferns grow on the lofty rocks.	0
1185.0582	2.8823	random2	7	0.028	Sweet words work better than fierce.	0
1190.8583	3.1287	random2	8	0.012	There is a strong chance it will happen once more.	0
1196.1435	2.9063	random2	9	0.028	A plea for funds seems to come again.	0
1201.3918	2.9046	random2	10	0.006	A six comes up more often than a ten.	0
1208.0918	3.163	random2	11	0.062	The mule trod the treadmill day and night.	0
1215.3919	3.125	random2	12	0.11	The rarest spice comes from the far East.	1
1220.7088	3.9185	random2	13	0.127	There is a fine hard tang in salty air.	1
1226.8254	3.0246	random2	14	0.012	To send it now in large amounts is bad.	0
1233.0255	3.4308	random2	15	0.131	Cod is the main business of the north shore.	1
1240.009	3.9494	random2	16	0.12	The aim of the contest is to raise a great fund.	1
1249.9258	4.83	random2	17	0.061	The slab was hewn from heavy blocks of slate.	0
1260.5927	3.5607	random2	18	0.247	A smatter of French is worse than none.	1
1266.7094	4.1223	random2	19	0.133	Dunk the stale biscuits into strong drink.	1
1273.6929	3.1373	random2	20	0.233	The roof should be tilted at a sharp slant.	1
1279.5763	3.1245	random2	21	0.057	These days a chicken leg is a rare dish.	0
1287.7597	3.4348	random2	22	0.192	A large size in stockings is hard to sell.	1
1293.4931	4.0839	random2	23	0.185	Glue the sheet to the dark blue background.	1
1300.8438	2.9796	random2	24	0.109	Four hours of steady work faced us.	1
1308.81	3.0593	random2	25	0.046	The juice of lemons makes fine punch.	0
1315.6435	3.9919	random2	26	0.149	The birch canoe slid on the smooth planks.	1
1324.677	3.6362	random2	27	0.132	It's easy to tell the depth of a well.	1
1333.7438	3.0633	random2	28	0.049	The hogs were fed chopped corn and garbage.	0
1341.0939	2.7594	random2	29	0.024	Rice is often served in round bowls.	0
1345.9279	3.4361	random2	30	0.21	The box was thrown beside the parked truck.	1
1352.8107	2.9677	random2	31	0.102	Much of the story makes good sense.	0
1360.7609	2.6556	random2	32	0.038	Roads are paved with sticky tar.	0
1366.2943	2.6407	random2	33	0.149	Smoke poured out of every crack.	1
1372.3777	4.1234	random2	34	0.184	A siege will crack the strong defense.	1
1384.8612	2.7012	random2	35	0.106	Grape juice and water mix well.	1
1389.3613	2.8479	random2	36	0.215	Fake stones shine but cost little.	1
1395.4947	2.985	random2	37	0.05	The drip of the rain made a pleasant sound.	0
1401.4948	2.8394	random2	38	0.046	He wrote down a long list of items.	0
1409.1282	3.5238	random2	39	0.127	The sun came up to light the eastern sky.	1
1415.5783	3.1043	random2	40	0.253	Serve the hot rum to the tired heroes.	1
1422.4618	3.579	random2	41	0.118	The store was jammed before the sale could start.	1
1432.2119	3.3784	random2	42	0.202	Take the match and strike it against your shoe.	1
1440.1126	3.6036	random2	43	0.054	One step more and the board will collapse.	1
1448.0788	3.0196	random2	44	0.101	The baby puts his right foot in his mouth.	1
1455.9956	3.3407	random2	45	0.2	The streets are narrow and full of sharp turns.	1
1463.3791	4.3631	random2	46	0.213	The pup jerked the leash as he saw a feline shape.	1
1470.8626	3.15	random2	47	0.083	The bombs left most of the town in ruins.	1
1478.2626	3.5401	random2	48	0.081	Stop and stare at the hard working man.	1
1484.9127	4.0403	random2	49	0.204	It was a bad error on the part of the new judge.	1
1492.1795	4.1556	random2	50	0.208	The pot boiled but the contents failed to jell.	1
