onset	duration	trial_type	trial	delay	sentence	detected_delay
289.6432	4.9717	random1	18	0.226	North winds bring colds and fevers.	1
297.3094	3.608	random1	19	0.098	Soap can wash most dirt away.	0
302.7928	4.4589	random1	20	0.239	The fur of cats goes by many names.	1
309.2597	2.9668	random1	21	0.032	Sweet words work better than fierce.	0
314.1096	4.0834	random1	22	0.134	When the frost has come it is time for turkey.	1
320.0764	4.0111	random1	23	0.143	Greet the new guests and leave quickly.	1
326.8765	5.177	random1	24	0.082	There is a strong chance it will happen once more.	0
334.1266	6.3648	random1	25	0.252	The duke left the park in a silver coach.	1
342.4934	4.8363	random1	26	0.216	A plea for funds seems to come again.	1
349.5936	4.3744	random1	27	0.13	A thin stripe runs down the middle.	1
356.0269	4.4195	random1	28	0.084	A six comes up more often than a ten.	1
362.077	5.6396	random1	29	0.109	He lent his coat to the tall gaunt stranger.	1
369.6105	2.9048	random1	30	0.05	Lush ferns grow on the lofty rocks.	0
374.2272	3.8547	random1	31	0.16	The horn of the car woke the sleeping cop.	0
379.2773	5.323	random1	32	0.21	The pearl was worn in a thin silver ring.	1
387.5775	3.2292	random1	33	0.004	The lease ran out in sixteen weeks.	0
392.7108	5.862	random1	34	0.226	The ink stain dried on the finished page.	1
400.5609	4.1463	random1	35	0.073	The fruit peel was cut in thick slices.	1
406.4777	5.4437	random1	36	0.225	A yacht slid around the point into the bay.	1
413.9278	5.2878	random1	37	0.056	The heart beat strongly and with firm strokes.	0
421.0613	4.1608	random1	38	0.169	A tame squirrel makes a nice pet.	1
428.2113	4.8488	random1	39	0.14	The walled town was seized without a fight.	1
435.7782	4.736	random1	40	0.22	The two met while playing on the sand.	1
442.0623	4.1946	random1	41	0.115	Read just what the meter says.	1
447.6283	4.3551	random1	42	0.164	Those last words were a strong statement.	1
453.4118	5.4099	random1	43	0.225	Either mud or dust are found at all times.	1
460.2785	2.8301	random1	44	0.005	He wrote his name boldly at the top of the sheet.	0
465.0452	3.1261	random1	45	0.013	The best method is to fix it in place with clips.	0
469.3621	5.8475	random1	46	0.239	At night the alarm roused him from a deep sleep.	1
476.8288	5.539	random1	47	0.198	Down that road is the way to the grain farmer.	1
483.9789	4.0275	random1	48	0.163	If you mumble your speech will be lost.	1
489.3289	4.6999	random1	49	0.208	Dill pickles are sour but taste fine.	1
495.4124	7.1103	random1	50	0.104	Fill your pack with bright trinkets for the poor.	0
505.1125	4.5524	adaption	1	0.204	Try to trace the fine lines of the painting.	1
510.8627	4.0809	adaption	2	0.204	Pages bound in cloth make a book.	1
516.3127	4.2455	adaption	3	0.204	Code is used when secrets are sent.	1
522.3462	4.4904	adaption	4	0.204	The idea is to sew both edges straight.	1
528.1129	4.986	adaption	5	0.204	The zones merge in the central part of town.	1
534.2797	4.4979	adaption	6	0.204	The kitten chased the dog down the street.	1
540.0464	4.6816	adaption	7	0.204	The beach is dry and shallow at low tide.	1
545.9465	4.9	adaption	8	0.204	Nine rows of soldiers stood in a line.	1
555.9467	3.9376	adaption	9	0.204	A gem in the rough needs work to polish.	1
561.6471	5.1474	adaption	10	0.204	Women form less than half of the group.	1
568.0636	4.6014	adaption	11	0.204	A wisp of cloud hung in the blue air.	1
574.0803	4.8231	adaption	12	0.204	The term ended in late june that year.	1
580.597	4.497	adaption	13	0.204	A Tusk is used to make costly gifts.	1
586.4305	4.9099	adaption	14	0.204	A pound of sugar costs more than eggs.	1
592.7639	4.495	adaption	15	0.204	The bill was paid every third week.	1
598.6807	4.5367	adaption	16	0.204	Bail the boat to stop it from sinking.	1
604.6807	4.3352	adaption	17	0.204	Ten pins were set in order.	1
610.3142	4.7802	adaption	18	0.204	The fin was sharp and cut the clear water.	1
616.2976	4.0835	adaption	19	0.204	The slush lay deep along the street.	1
624.331	4.0082	adaption	20	0.204	The play seems dull and quite stupid.	0
630.3978	3.4519	adaption	21	0.204	Each penny shone like new.	0
635.2479	4.3364	adaption	22	0.204	Pour the stew from the pot into the plate.	0
640.7146	4.4923	adaption	23	0.204	The logs fell and tumbled into the clear stream.	0
646.3813	4.64	adaption	24	0.204	Just hoist it up and take it away.	1
652.0315	4.3405	adaption	25	0.204	The man went to the woods to gather sticks.	0
657.3649	4.6058	adaption	26	0.204	A ripe plum is fit for a king's palate.	1
663.8983	5.5265	adaption	27	0.204	It takes a good trap to capture a bear.	0
670.5484	4.115	adaption	28	0.204	Brass rings are sold by these natives.	0
675.9485	4.4735	adaption	29	0.204	The dirt piles were lines along the road.	1
681.4985	4.4501	adaption	30	0.204	Our plans right now are hazy.	0
688.082	6.2485	adaption	31	0.204	His wide grin earned many friends.	0
698.9488	5.9151	adaption	32	0.204	Neat plans fail without luck.	0
707.2156	4.1026	adaption	33	0.204	A rich farm is rare in this sandy waste.	1
713.8491	5.0113	adaption	34	0.204	The theft of the pearl pin was kept secret.	1
720.5825	3.4446	adaption	35	0.204	Press the pedal with your left foot.	1
725.3992	3.9466	adaption	36	0.204	The black trunk fell from the landing.	1
730.3993	5.0169	adaption	37	0.204	The vast space stretched into the far distance.	1
738.1161	4.9382	adaption	38	0.204	Shake hands with this friendly child.	1
744.3829	4.334	adaption	39	0.204	Flax makes a fine brand of paper.	1
749.9663	3.9012	adaption	40	0.204	The bank pressed for payment of the debt.	1
755.183	4.971	adaption	41	0.204	He lay prone and hardly moved a limb.	1
762.5499	5.4181	adaption	42	0.204	Always close the barn door tight.	0
771.3499	4.8161	adaption	43	0.204	The Navy attacked the big task force.	1
777.65	4.6904	adaption	44	0.204	The hat brim was wide and too droopy.	1
784.0506	3.4405	adaption	45	0.204	There are more than two factors here.	1
788.7168	4.8289	adaption	46	0.204	See the cat glaring at the scared mouse.	1
795.8169	4.2471	adaption	47	0.204	The grass curled around the fence post.	1
802.9837	4.1105	adaption	48	0.204	The lawyer tried to lose his case.	1
808.3171	4.0238	adaption	49	0.204	Men strive but seldom get rich.	1
813.8673	4.5601	adaption	50	0.204	Cut the pie into large parts.	1
820.134	4.4599	adaption	51	0.204	Open the crate but don't break the glass.	1
825.9174	5.1628	adaption	52	0.204	Add the sum to the product of these three.	1
832.3509	4.024	adaption	53	0.204	Oak is strong and also gives shade.	1
837.7676	4.0619	adaption	54	0.204	The hog crawled under the high fence.	1
842.951	4.637	adaption	55	0.204	The ripe taste of cheese improves with age.	1
849.6178	4.5206	adaption	56	0.204	Thieves who rob friends deserve jail.	1
855.4346	4.7822	adaption	57	0.204	Cats and Dogs each hate the other.	1
861.5346	4.3049	adaption	58	0.204	Move the vat over the hot fire.	1
867.1015	3.7687	adaption	59	0.204	The pipe began to rust while new.	1
872.2681	4.5046	adaption	60	0.204	Act on these orders with great speed.	1
878.2015	4.8097	adaption	61	0.204	A fence cuts through the corner lot.	1
885.2523	5.4849	adaption	62	0.204	We don't get much money but we have fun.	1
892.1685	4.7352	adaption	63	0.204	A fur muff is stylish once more.	1
901.052	5.2493	adaption	64	0.204	The kite flew wildly in the high wind.	1
907.7686	5.0111	adaption	65	0.204	The youth drove with zest, but little skill.	1
913.9188	5.4513	adaption	66	0.204	The case was puzzling to the old and wise.	1
920.5022	3.9787	adaption	67	0.204	The tin box held priceless stones.	1
925.8856	4.5138	adaption	68	0.204	Five years he lived with a shaggy dog.	1
931.5025	4.7034	adaption	69	0.204	We need an end of all such matter.	1
937.5191	5.1651	adaption	70	0.204	The bright lanterns were gay on the dark lawn.	1
944.0359	4.6709	adaption	71	0.204	The crooked maze failed to fool the mouse.	1
949.8527	4.8045	adaption	72	0.204	The frosty air passed through the coat.	1
956.2194	6.3479	adaption	73	0.204	Place a rosebush near the porch steps.	1
970.9863	8.3846	adaption	74	0.204	A saw is a tool used for making boards.	0
993.5866	4.5797	adaption	75	0.204	The show was a flop from the very start.	1
999.6201	6.2164	adaption	76	0.204	March the soldiers past the next hill.	1
1007.4552	3.9798	adaption	77	0.204	Adding fast leads to wrong sums.	1
1012.8703	4.1793	adaption	78	0.204	The wagon moved on well oiled wheels.	1
1018.687	4.4251	adaption	79	0.204	A cup of sugar makes sweet fudge.	1
1024.6705	4.2401	adaption	80	0.204	Both lost their lives in the raging storm.	1
1029.9705	4.6507	random2	1	0.084	The bills were mailed promptly on the tenth of the month.	1
1035.654	3.55	random2	2	0.092	The clothes dried on a thin wooden rack.	0
1040.7541	4.0486	random2	3	0.094	The stems of the tall glasses cracked and broke.	0
1045.7207	3.0889	random2	4	0.018	The cleat sank deeply into the soft turf.	0
1050.1375	5.0385	random2	5	0.212	The price is fair for a good antique clock.	1
1056.3209	3.9738	random2	6	0.171	A clean neck means a neat collar.	1
1062.3711	3.9382	random2	7	0.199	The couch cover and hall drapes were blue.	1
1067.4711	3.0691	random2	8	0.027	Turn out the lantern which gives us light.	0
1072.1045	3.7224	random2	9	0.171	To have is better than to wait and hope.	1
1076.8712	3.1786	random2	10	0.133	The wall phone rang loud and often.	1
1081.1713	4.0532	random2	11	0.149	Hats are worn to tea and not to dinner.	1
1086.5047	4.4304	random2	12	0.198	The boy owed his pal thirty cents.	1
1092.0214	5.3121	random2	13	0.198	Beat the dust from the rug onto the lawn.	1
1098.4882	3.5482	random2	14	0.16	The ramp led up to the wide highway.	1
1103.4384	2.8929	random2	15	0.073	Draw the chart with heavy black lines.	0
1107.5051	3.361	random2	16	0.075	Seed is needed to plant the spring corn.	0
1111.9885	4.6681	random2	17	0.236	Say it slowly but make it ring clear.	1
1117.8719	3.8634	random2	18	0.122	The straw nest housed five robins.	0
1122.7886	3.2337	random2	19	0.056	Screen the porch with woven straw mats.	0
1128.1891	3.5678	random2	20	0.138	The chap slipped into the crowd and was lost.	0
1134.1554	4.2078	random2	21	0.163	The news struck doubt into restless minds.	1
1139.8555	4.2982	random2	22	0.135	The sand drifts over the sills of the old house.	1
1150.4391	3.7842	random2	23	0.239	Fasten two pins on each side.	1
1155.2892	3.6448	random2	24	0.134	He takes the oath of office each March.	1
1160.0392	2.9658	random2	25	0.087	There is a lag between thought and act.	0
1163.9059	3.626	random2	26	0.165	A cold dip restores health and zest.	1
1168.6893	3.5375	random2	27	0.135	Once we stood beside the shore.	1
1173.2227	4.7066	random2	28	0.024	A chink in the wall allowed a draft to blow.	1
1179.4394	3.9286	random2	29	0.234	Nudge gently but wake her now.	1
1184.4895	4.349	random2	30	0.208	The point of the steel pen was bent and twisted.	1
1189.9729	4.8082	random2	31	0.172	Breakfast buns are fine with a hot drink.	1
1196.1064	4.6571	random2	32	0.247	The desk and both chairs were painted tan.	1
1201.9732	4.5009	random2	33	0.126	The man wore a feather in his felt hat.	1
1207.5733	3.9556	random2	34	0.233	He wheeled the bike past the winding road.	1
1212.5567	2.8671	random2	35	0.021	They slice the sausage thin with a knife.	0
1216.8733	2.2777	random2	36	0.048	Bottles hold four kinds of rum.	0
1220.5401	2.8338	random2	37	0.038	Drop the ashes on the worn old rug.	0
1224.9235	4.5448	random2	38	0.197	A gray mare walked before the colt.	1
1230.6902	3.4251	random2	39	0.069	The bloom of the rose lasts a few days.	1
1235.4237	3.6022	random2	40	0.106	Throw out the used paper cup and plate.	1
1240.0903	2.8707	random2	41	0.072	Live wires should be kept covered.	0
1244.3571	2.7788	random2	42	0.045	The cement had dried when he moved it.	0
1248.1071	3.0358	random2	43	0.077	The wreck occurred by the bank on Main Street.	0
1252.1739	2.6402	random2	44	0.042	Write at once or you may forget it.	0
1255.874	4.6747	random2	45	0.178	The large house had hot water taps.	1
1261.7241	4.591	random2	46	0.248	The doorknob was made of bright clean brass.	1
1269.0408	3.4488	random2	47	0.143	The fly made its way along the wall.	1
1273.6075	4.4647	random2	48	0.197	The loss of the second ship was hard to take.	1
1279.3243	3.2587	random2	49	0.183	It is hard to erase blue or red ink.	1
1284.2411	3.2047	random2	50	0.184	Do that with a wooden stick.	1
