onset	duration	trial_type	trial	delay	sentence	detected_delay
529.2544	4.5023	random1	26	0.078	The dirt piles were lines along the road.	1
543.2214	5.1237	random1	27	0.112	A ripe plum is fit for a king's palate.	1
562.9549	4.9212	random1	28	0.047	The man went to the woods to gather sticks.	0
580.1719	5.3878	random1	29	0.1	The logs fell and tumbled into the clear stream.	1
590.7554	4.0821	random1	30	0.159	Each penny shone like new.	1
600.7556	4.1672	random1	31	0.084	He ordered peach pie with ice cream.	1
608.4556	5.313	random1	32	0.233	Hemp is a weed found in parts of the tropics.	1
620.0891	4.1008	random1	33	0.03	Split the log with a quick, sharp blow.	0
629.2892	4.7622	random1	34	0.22	Weave the carpet on the right hand side.	1
637.7227	4.7987	random1	35	0.135	The bark of the pine tree was shiny and dark.	1
646.7895	5.2975	random1	36	0.165	Burn peat after the logs give out.	1
658.6564	4.2918	random1	37	0.217	We find joy in the simplest things.	1
667.5398	4.5741	random1	38	0.052	The pennant waved when the wind blew.	1
680.2567	3.7741	random1	39	0.019	Leaves turn brown and yellow in the fall.	0
694.5236	4.5275	random1	40	0.141	A lame back kept his score low.	1
702.8071	4.7298	random1	41	0.118	The red paper brightened the dim stage.	1
711.4571	4.3258	random1	42	0.189	Many hands help get the job done.	1
720.4073	4.7013	random1	43	0.228	See the player scoot to third base.	1
732.3242	4.1495	random1	44	0.049	No doubt about the way the wind blows.	0
743.091	4.4439	random1	45	0.005	Put the chart on the mantel and tack it down.	0
754.9079	4.584	random1	46	0.148	Dots of light betrayed the black cat.	1
763.9413	4.4603	random1	47	0.075	Dig deep in the earth for pirate's gold.	1
773.7751	4.7761	random1	48	0.177	We don't like to admit our small faults.	1
783.2249	4.5079	random1	49	0.104	Slide the bill between the two leaves.	1
792.2085	4.5621	random1	50	0.133	The night shift men rate extra pay.	1
801.6085	4.9435	adaption	1	0.204	A stuffed chair slipped from the moving van.	1
811.2087	4.4291	adaption	2	0.204	A thin book fits in the side pocket.	1
822.1421	4.7568	adaption	3	0.204	A flat pack takes less luggage space.	1
831.2257	5.0629	adaption	4	0.204	The steady drip is worse than a drenching rain.	1
841.5425	4.6076	adaption	5	0.204	The hail pattered on the burnt brown grass.	1
850.8593	4.8404	adaption	6	0.204	Seven seals were stamped on great sheets.	1
860.7094	4.6439	adaption	7	0.204	Our troops are set to strike heavy blows.	1
870.1429	4.0562	adaption	8	0.204	Green ice frosted the punch bowl.	1
879.4264	5.1621	adaption	9	0.204	The gloss on top made it unfit to read.	1
888.4932	4.997	adaption	10	0.204	The stitch will serve but needs to be shortened.	1
898.994	4.4457	adaption	11	0.204	Rake the rubbish up and then burn it.	1
911.2102	4.7303	adaption	12	0.204	A pencil with black lead writes best.	1
923.7437	4.9937	adaption	13	0.204	Slash the gold cloth into fine ribbons.	1
933.0106	4.9884	adaption	14	0.204	They took the axe and the saw to the forest.	1
941.544	4.733	adaption	15	0.204	The shaky barn fell with a loud crash.	1
950.9775	4.8731	adaption	16	0.204	Schools for ladies teach charm and grace.	1
961.8109	5.1968	adaption	17	0.204	Jazz and swing fans like fast music.	1
972.3111	4.7021	adaption	18	0.204	The lamp shone with a steady green flame.	1
982.0946	4.7722	adaption	19	0.204	Coax a young calf to drink from a bucket.	1
991.6281	4.7962	adaption	20	0.204	The ancient coin was quite dull and worn.	1
1001.6116	5.2101	adaption	21	0.204	The best method is to fix it in place with clips.	1
1010.9284	4.9311	adaption	22	0.204	He wrote his name boldly at the top of the sheet.	1
1020.1451	3.6324	adaption	23	0.204	Read just what the meter says.	1
1028.612	4.971	adaption	24	0.204	Either mud or dust are found at all times.	1
1038.7622	4.7623	adaption	25	0.204	At night the alarm roused him from a deep sleep.	1
1049.7123	4.5535	adaption	26	0.204	If you mumble your speech will be lost.	1
1064.9292	4.7168	adaption	27	0.204	Those last words were a strong statement.	1
1073.1626	5.1611	adaption	28	0.204	Down that road is the way to the grain farmer.	1
1082.3795	4.1982	adaption	29	0.204	Dill pickles are sour but taste fine.	1
1091.1963	7.2264	adaption	30	0.204	Fill your pack with bright trinkets for the poor.	1
1107.4132	4.5501	adaption	31	0.204	Take the match and strike it against your shoe.	1
1120.2134	4.4427	adaption	32	0.204	The store was jammed before the sale could start.	1
1131.9135	5.0755	adaption	33	0.204	It was a bad error on the part of the new judge.	1
1145.097	5.6726	adaption	34	0.204	The pup jerked the leash as he saw a feline shape.	1
1156.5973	4.1698	adaption	35	0.204	The streets are narrow and full of sharp turns.	1
1167.7308	4.9532	adaption	36	0.204	The bombs left most of the town in ruins.	1
1183.3143	4.0541	adaption	37	0.204	The baby puts his right foot in his mouth.	1
1194.6312	5.2301	adaption	38	0.204	The pot boiled but the contents failed to jell.	1
1206.5814	4.2611	adaption	39	0.204	One step more and the board will collapse.	1
1217.4648	4.047	adaption	40	0.204	Stop and stare at the hard working man.	1
1225.915	4.6985	adaption	41	0.204	His shirt was clean but one button was gone.	1
1237.7984	4.4762	adaption	42	0.204	The mute muffled the high tones of the horn.	1
1249.0153	5.0324	adaption	43	0.204	The barrel of beer was a brew of malt and hops.	1
1259.5989	4.1503	adaption	44	0.204	The old pan was covered with hard fudge.	1
1269.7823	4.3564	adaption	45	0.204	The heap of fallen leaves was set on fire.	1
1278.9158	4.3485	adaption	46	0.204	Watch the log float in the wide river.	1
1292.8993	4.7614	adaption	47	0.204	Write fast if you want to finish early.	1
1304.7329	5.5567	adaption	48	0.204	The node on the stalk of wheat grew daily.	1
1318.9497	4.4085	adaption	49	0.204	Tin cans are absent from store shelves.	1
1330.6666	3.8248	adaption	50	0.204	The gold ring fits only a pierced ear.	1
1341.2334	4.4553	adaption	51	0.204	A Tusk is used to make costly gifts.	1
1354.0169	4.0846	adaption	52	0.204	The slush lay deep along the street.	1
1364.467	4.6077	adaption	53	0.204	The fin was sharp and cut the clear water.	1
1375.9506	3.8495	adaption	54	0.204	Bail the boat to stop it from sinking.	1
1386.2174	4.292	adaption	55	0.204	The bill was paid every third week.	1
1397.5175	4.0772	adaption	56	0.204	A pound of sugar costs more than eggs.	1
1409.5177	4.058	adaption	57	0.204	The play seems dull and quite stupid.	1
1419.4182	4.1148	adaption	58	0.204	The term ended in late june that year.	1
1430.9681	3.6982	adaption	59	0.204	Ten pins were set in order.	1
1443.0516	4.5714	adaption	60	0.204	A wisp of cloud hung in the blue air.	1
1456.6518	4.2479	adaption	61	0.204	Flax makes a fine brand of paper.	1
1467.6687	4.6522	adaption	62	0.204	A rich farm is rare in this sandy waste.	1
1479.4188	3.6753	adaption	63	0.204	Press the pedal with your left foot.	1
1488.0023	4.6974	adaption	64	0.204	The theft of the pearl pin was kept secret.	1
1498.3858	3.9995	adaption	65	0.204	The bank pressed for payment of the debt.	1
1515.986	4.0748	adaption	66	0.204	Shake hands with this friendly child.	1
1528.4195	3.8384	adaption	67	0.204	Neat plans fail without luck.	1
1538.5363	4.8547	adaption	68	0.204	The vast space stretched into the far distance.	1
1549.7532	3.7633	adaption	69	0.204	The black trunk fell from the landing.	1
1558.8033	4.1988	adaption	70	0.204	His wide grin earned many friends.	1
1569.5536	4.1338	adaption	71	0.204	Seed is needed to plant the spring corn.	1
1582.5537	4.4504	adaption	72	0.204	The straw nest housed five robins.	1
1598.4206	4.3395	adaption	73	0.204	Say it slowly but make it ring clear.	1
1610.8208	4.0243	adaption	74	0.204	Beat the dust from the rug onto the lawn.	1
1620.721	4.3295	adaption	75	0.204	Screen the porch with woven straw mats.	1
1629.4878	5.3283	adaption	76	0.204	The boy owed his pal thirty cents.	1
1645.6047	4.0557	adaption	77	0.204	Draw the chart with heavy black lines.	1
1657.7715	4.4777	adaption	78	0.204	The chap slipped into the crowd and was lost.	1
1670.2717	4.3184	adaption	79	0.204	The ramp led up to the wide highway.	1
1682.0886	4.0825	adaption	80	0.204	Hats are worn to tea and not to dinner.	1
1690.5553	4.3017	random2	1	0.201	The swan dive was far short of perfect.	1
1700.1888	4.4818	random2	2	0.182	Read verse out loud for pleasure.	1
1712.2223	4.0374	random2	3	0.038	The colt reared and threw the tall rider.	0
1723.8392	4.5534	random2	4	0.235	The beauty of the view stunned the young boy.	1
1733.4893	4.0931	random2	5	0.215	Her purse was full of useless trash.	1
1746.2728	4.5302	random2	6	0.076	The fish twisted and turned on the bent hook.	1
1758.5564	4.6835	random2	7	0.249	The small pup gnawed a hole in the sock.	1
1767.7065	4.4991	random2	8	0.094	Press the pants and sew a button on the vest.	1
1787.7234	3.6374	random2	9	0.009	Two blue fish swam in the tank.	0
1796.4903	4.4041	random2	10	0.085	It snowed, rained, and hailed the same morning.	1
1809.4238	4.1074	random2	11	0.044	The fruit of a fig tree is apple shaped.	0
1825.2074	4.0239	random2	12	0.046	The petals fall with the next puff of wind.	0
1835.3576	3.7592	random2	13	0.143	The tongs lay beside the ice pail.	1
1843.091	3.9839	random2	14	0.226	Bring your best compass to the third class.	1
1851.4411	3.8796	random2	15	0.215	The paper box is full of thumb tacks.	1
1859.5579	3.489	random2	16	0.146	They could laugh although they were sad.	1
1869.308	3.7763	random2	17	0.01	Sell your gift to a buyer at a good gain.	0
1878.7582	4.7155	random2	18	0.125	Corn cobs can be used to kindle a fire.	1
1888.8083	4.095	random2	19	0.142	Farmers came in to thresh the oat crop.	1
1897.1418	6.1109	random2	20	0.082	Where were they when the noise started.	1
1911.5754	6.4977	random2	21	0.183	There is a strong chance it will happen once more.	1
1934.0424	4.2336	random2	22	0.177	When the frost has come it is time for turkey.	1
1942.4925	3.8055	random2	23	0.182	A thin stripe runs down the middle.	1
1952.5593	3.4483	random2	24	0.03	Greet the new guests and leave quickly.	0
1960.2427	4.6586	random2	25	0.127	The duke left the park in a silver coach.	1
1970.0595	3.5516	random2	26	0.047	Sweet words work better than fierce.	0
1979.7764	4.0482	random2	27	0.053	A six comes up more often than a ten.	0
1991.5432	4.3664	random2	28	0.143	He lent his coat to the tall gaunt stranger.	1
2001.0434	3.7279	random2	29	0.011	Lush ferns grow on the lofty rocks.	0
2011.1435	4.4571	random2	30	0.247	A plea for funds seems to come again.	1
2023.5771	4.6283	random2	31	0.113	A smatter of French is worse than none.	1
2034.1772	4.1697	random2	32	0.161	The mule trod the treadmill day and night.	1
2043.694	4.6344	random2	33	0.151	The slab was hewn from heavy blocks of slate.	1
2056.7609	4.3083	random2	34	0.054	There is a fine hard tang in salty air.	1
2066.7444	4.4502	random2	35	0.07	Dunk the stale biscuits into strong drink.	1
2076.6278	3.9885	random2	36	0.024	To send it now in large amounts is bad.	1
2087.3447	4.5088	random2	37	0.077	Cod is the main business of the north shore.	1
2095.4782	4.1973	random2	38	0.041	The roof should be tilted at a sharp slant.	1
2103.5449	4.4885	random2	39	0.166	The rarest spice comes from the far East.	1
2112.495	5.3601	random2	40	0.215	The aim of the contest is to raise a great fund.	1
2123.9786	4.0978	random2	41	0.146	The purple tie was ten years old.	1
2132.1953	3.4872	random2	42	0.088	Time brings us many changes.	1
2139.0454	4.5071	random2	43	0.238	The rise to fame of a person takes luck.	1
2148.0956	4.5667	random2	44	0.158	The store walls were lined with colored frocks.	1
2159.2297	4.3338	random2	45	0.193	The nozzle of the fire hose was bright brass.	1
2167.8459	4.5634	random2	46	0.157	Screw the round cap on as tight as needed.	1
2179.2961	5.0062	random2	47	0.213	Men think and plan and sometimes act.	1
2191.7296	3.8179	random2	48	0.009	The quick fox jumped on the sleeping cat.	0
2206.0131	4.0267	random2	49	0.129	The peace league met to discuss their plans.	1
2217.1966	3.7445	random2	50	0.079	Paper is scarce, so write with much care.	1
